target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000091542.9	ALKBH5	3	18.1932316193557	2.31729205862224e-25	3.57952104295377e-21
ENSG00000169245.6	CXCL10	1	4.1110540268952	1.09479605685455e-22	8.45565734511609e-19
ENSG00000183010.16	PYCR1	10	38.2294582096814	1.6385608623069e-20	8.43694988001825e-17
ENSG00000162174.12	ASRGL1	4	9.9657982129905	5.7475200527106e-20	2.21954855635552e-16
ENSG00000186522.15	SEPT10	5	14.1296856360358	6.99200533597659e-18	2.16011012849661e-14
ENSG00000203812.2	HIST2H2AA3	1	4.43869700447951	2.26426438525394e-17	5.82934865983628e-14
ENSG00000213024.11	NUP62	11	36.9604051721564	2.94245759186712e-16	6.49316320308162e-13
ENSG00000114491.14	UMPS	5	23.7023447685167	2.09988789727069e-15	4.05462104364254e-12
ENSG00000169435.14	RASSF6	5	17.3868128744684	6.1701186457283e-15	1.0589980302285e-11
ENSG00000105397.13	TYK2	16	59.2129191591046	3.07789282824953e-14	4.75442105179705e-11
ENSG00000114062.19	UBE3A	15	50.9793201013734	9.59858872795857e-14	1.34790363709796e-10
ENSG00000136960.12	ENPP2	4	13.6061611404656	1.17376758402492e-13	1.51093232253608e-10
ENSG00000066827.16	ZFAT	9	32.9029434216265	1.03326681039393e-12	1.227759416935e-09
ENSG00000111863.12	ADTRP	5	13.2334785697071	3.20029174135566e-12	3.53106475205149e-09
ENSG00000153790.12	C7orf31	3	10.8514501583001	5.71697072737792e-12	5.88733645505378e-09
ENSG00000174574.16	AKIRIN1	4	17.4646600193625	4.00669098906703e-11	3.8682097317574e-08
ENSG00000108953.17	YWHAE	6	29.7434392363884	7.78656325134229e-11	7.07523779667555e-08
ENSG00000017260.19	ATP2C1	17	65.4548837109708	1.41567364601148e-10	1.21488393388552e-07
ENSG00000174996.11	KLC2	5	20.6408546001122	1.27554829342466e-09	1.03702076255425e-06
ENSG00000204172.12	AGAP9	1	4.47421412018327	2.18778132849325e-09	1.68973290906176e-06
ENSG00000151461.20	UPF2	2	11.429255770828	4.82793210925994e-09	3.55128891865421e-06
ENSG00000211679.2	IGLC3	1	8.7891622568087	5.37114798861276e-09	3.77127831727733e-06
ENSG00000145495.16	MARCH6	10	40.9720018597939	5.86256350619513e-09	3.93734862957375e-06
ENSG00000175711.8	B3GNTL1	3	7.95109240696297	1.31894128270467e-08	8.48903583080794e-06
ENSG00000185624.15	P4HB	16	66.2809886060096	1.46014584784093e-08	9.02194916463953e-06
ENSG00000276070.5	CCL4L2	1	3.62638815368324	1.66356471437017e-08	9.88349390110619e-06
ENSG00000119950.21	MXI1	13	37.8777664577789	3.3601337499558e-08	1.92236985316916e-05
ENSG00000198034.11	RPS4X	4	25.9836961747334	3.90123101663814e-08	2.15222555407176e-05
ENSG00000211937.3	IGHV2-5	1	5.22747075629326	5.35960665450214e-08	2.85482220662395e-05
ENSG00000145850.9	TIMD4	2	7.46034902803614	7.00313021403024e-08	3.60591174720417e-05
ENSG00000158050.5	DUSP2	2	14.6825965359524	8.11430678771039e-08	3.79952354348475e-05
ENSG00000163683.12	SMIM14	5	21.4968681640946	8.11706330905656e-08	3.79952354348475e-05
ENSG00000134285.11	FKBP11	9	34.8953134873819	7.73805172983603e-08	3.79952354348475e-05
ENSG00000166037.11	CEP57	9	38.9999243580185	8.9040940558555e-08	4.04533943767059e-05
