target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000204435.13	CSNK2B	2	6.71625967706941	1.01937038050215e-74	1.55637469695069e-70
ENSG00000163682.16	RPL9	14	48.5567799213507	2.60488127861195e-36	1.98856636809236e-32
ENSG00000005889.15	ZFX	5	17.3930736186462	3.80605061537229e-35	1.93702602651681e-31
ENSG00000152942.19	RAD17	4	11.4500090392644	5.79257710461028e-33	2.21102668082974e-29
ENSG00000108559.12	NUP88	10	37.5625221052773	5.06279922056636e-26	1.54597636999214e-22
ENSG00000064886.14	CHI3L2	14	40.8399262183488	6.46861800686301e-24	1.64604766214641e-20
ENSG00000155657.26	TTN	4	15.2821375049132	8.13610439312717e-15	1.7746005982038e-11
ENSG00000145907.15	G3BP1	9	34.2470910101291	1.27644933151157e-13	2.43610354918982e-10
ENSG00000183337.16	BCOR	5	22.6500415369963	1.919172095957e-13	3.25576884011906e-10
ENSG00000007237.18	GAS7	5	21.610521319945	4.69499258086582e-12	7.16831467246594e-09
ENSG00000241106.8	HLA-DOB	3	7.47021803135744	5.70453917285037e-12	7.91790037191631e-09
ENSG00000072501.17	SMC1A	5	22.699723511927	1.19357480871761e-11	1.51862501495838e-08
ENSG00000163788.14	SNRK	2	8.84382120837881	1.79995226045799e-11	2.11397470097482e-08
ENSG00000174125.8	TLR1	6	16.530597988506	3.39263779458365e-11	3.69991384626452e-08
ENSG00000128604.20	IRF5	16	54.2822356089692	1.13066803522766e-10	1.14373816024516e-07
ENSG00000119403.15	PHF19	7	29.5273170526422	1.198572869002e-10	1.14373816024516e-07
ENSG00000242265.5	PEG10	5	18.2424890427077	1.05395423288812e-09	9.46574895749164e-07
ENSG00000179889.18	PDXDC1	7	21.3992901470622	1.53088659137213e-09	1.29853202650387e-06
ENSG00000189306.11	RRP7A	3	16.3950325282473	1.06001671344058e-08	8.51807114779514e-06
ENSG00000133687.16	TMTC1	2	6.34682642722391	1.31538645594909e-08	1.00416602047154e-05
ENSG00000120802.13	TMPO	9	39.4548941583061	1.74647757585041e-08	1.2697723632421e-05
ENSG00000166025.18	AMOTL1	2	7.27684863713824	2.06837929242605e-08	1.43545522894368e-05
ENSG00000115107.20	STEAP3	4	12.0367060545811	2.37627229211909e-08	1.57743153722062e-05
ENSG00000156642.16	NPTN	5	18.8430026562782	1.29993590504757e-07	8.09657341532537e-05
ENSG00000088038.19	CNOT3	8	25.1412476191879	1.32574230667497e-07	8.09657341532537e-05
ENSG00000130066.16	SAT1	7	29.4899334141816	3.80508016611905e-07	0.000223446015293483
ENSG00000143297.19	FCRL5	7	34.1722953687328	4.14813990130343e-07	0.000234569629678151
ENSG00000109046.15	WSB1	9	33.5835052983801	4.45656289779473e-07	0.000243010008298321
ENSG00000177628.16	GBA	5	14.2689524454595	6.12805338397083e-07	0.000322631445056781
ENSG00000139428.12	MMAB	7	25.2322695295712	6.84655866696188e-07	0.000337204057184432
ENSG00000184557.4	SOCS3	1	6.33050613338662	6.69941447326469e-07	0.000337204057184432
ENSG00000103148.15	NPRL3	9	35.112164074742	8.25574219514647e-07	0.000393902099485926
ENSG00000211897.9	IGHG3	2	10.5761022176217	9.32951079102479e-07	0.000431645365931414
ENSG00000135912.11	TTLL4	7	24.9267463813806	9.98362091012241e-07	0.00044832330604632
ENSG00000092853.14	CLSPN	5	19.1768963919635	1.1357886211267e-06	0.000495463447638927
ENSG00000180198.16	RCC1	10	40.0780343509253	1.24249133698614e-06	0.000512712371164983
ENSG00000163093.12	BBS5	3	7.49212417788733	1.23262656599714e-06	0.000512712371164983
ENSG00000170579.17	DLGAP1	6	14.0369175437514	1.31180470742381e-06	0.000527069322972282
ENSG00000162692.12	VCAM1	1	2.95182403830617	1.44135046912723e-06	0.000564270229811142
ENSG00000162733.18	DDR2	3	8.819573376169	1.94549687784887e-06	0.000742596158274915
ENSG00000105426.16	PTPRS	6	17.0520459533325	2.24599573214983e-06	0.000836386898499113
ENSG00000136156.14	ITM2B	7	29.2561946534915	2.73671907283443e-06	0.000994862542953241
ENSG00000116962.15	NID1	2	10.8759001717906	3.60414464836077e-06	0.00127972280212029
ENSG00000148926.10	ADM	4	9.79781584734991	3.83094618461718e-06	0.00132933832606216
ENSG00000024526.17	DEPDC1	4	14.9833673791484	3.98041555309864e-06	0.00135051077032689
ENSG00000087086.15	FTL	1	10.89661906927	4.29053309115188e-06	0.00142408389642841
ENSG00000162645.13	GBP2	4	20.8736765212726	5.44058999438797e-06	0.00176738144753863
ENSG00000146094.14	DOK3	7	32.5663689840507	5.63385244568495e-06	0.00179203456543162
ENSG00000101443.18	WFDC2	4	12.2518414665482	5.84606097738423e-06	0.00182158487760617
ENSG00000142676.14	RPL11	6	44.1485239686131	6.25792548161725e-06	0.00191092012506664
ENSG00000159199.14	ATP5MC1	9	31.3648624160898	7.22906177775651e-06	0.00216418265142718
ENSG00000159212.12	CLIC6	1	6.57471478315584	8.35302801239731e-06	0.00245257753256312
ENSG00000025039.14	RRAGD	3	15.9041685842645	8.938995057504e-06	0.00257510521769757
ENSG00000114956.20	DGUOK	6	23.8290640901053	9.61446110358366e-06	0.00271839985425029
ENSG00000162676.12	GFI1	3	12.1229657818833	1.02013820452111e-05	0.00280048049469218
ENSG00000165655.17	ZNF503	1	4.08778318076417	1.04550293553481e-05	0.00280048049469218
ENSG00000198796.7	ALPK2	2	10.9165483883036	1.0431372522115e-05	0.00280048049469218
ENSG00000185262.9	UBALD2	3	17.0005415751793	1.14563403772636e-05	0.00301578284275966
ENSG00000156738.17	MS4A1	11	58.9932293494279	1.26733864314998e-05	0.00327961464468033
ENSG00000197822.11	OCLN	2	5.7464983633316	1.36231049752197e-05	0.00346662611269423
ENSG00000115275.12	MOGS	17	42.5787906995098	1.44482151219982e-05	0.00350151346797887
ENSG00000169429.11	CXCL8	1	4.1371994613252	1.44430910076148e-05	0.00350151346797887
ENSG00000228716.7	DHFR	6	21.528871013243	1.44380065125697e-05	0.00350151346797887
ENSG00000165178.9	NCF1C	1	8.17853993263641	1.5430116299289e-05	0.00368104711964914
ENSG00000173812.11	EIF1	7	45.4178457970063	2.17260112843471e-05	0.00505582923505095
ENSG00000067048.17	DDX3Y	1	2.62985886706289	2.18551696039667e-05	0.00505582923505095
ENSG00000183426.16	NPIPA1	4	14.8409133910063	2.60441158110851e-05	0.00593494865975593
ENSG00000171115.4	GIMAP8	1	5.12830195693607	2.7621318833674e-05	0.00620179846989022
ENSG00000179934.6	CCR8	2	7.15379396183753	3.19968203233934e-05	0.00708010801010972
ENSG00000164142.16	FAM160A1	1	4.69964159872799	3.52880748463952e-05	0.00761293328334292
ENSG00000186193.9	SAPCD2	1	6.15871768439828	3.58816849498953e-05	0.00761293328334292
ENSG00000185551.15	NR2F2	3	8.09563330299291	3.59006547288899e-05	0.00761293328334292
ENSG00000125954.12	CHURC1-FNTB	2	6.54948233255761	4.16039221325505e-05	0.00858390112324029
ENSG00000205593.12	DENND6B	2	11.9064746975595	4.12195024085649e-05	0.00858390112324029
ENSG00000109736.15	MFSD10	10	47.5603749035341	4.32690045994116e-05	0.00880841549631756
ENSG00000169245.6	CXCL10	1	4.83693352593261	4.38957306080826e-05	0.0088184212490027
ENSG00000155755.19	TMEM237	4	10.8666658446774	4.53224151293785e-05	0.00898678745708249
ENSG00000171714.11	ANO5	2	7.61398913608329	4.66074729373579e-05	0.00912311406163564
ENSG00000122863.6	CHST3	1	3.19307251980996	4.89550694169366e-05	0.00946134177035175
ENSG00000198719.9	DLL1	1	2.83047084345777	5.9869724257776e-05	0.0114261368745966
ENSG00000163207.7	IVL	1	5.33911901156564	6.26159765451323e-05	0.0118027250603837
ENSG00000002822.15	MAD1L1	8	28.0736878791019	6.36363331821721e-05	0.011848774817383
ENSG00000257524.6	AL157935.2	4	11.3747172381875	7.19474920061945e-05	0.0132348711801274
ENSG00000183054.11	RGPD6	2	9.43125231905745	7.62215065241407e-05	0.013691176018948
ENSG00000135315.12	CEP162	3	10.5372643716234	7.58872181242444e-05	0.013691176018948
ENSG00000130021.13	PUDP	3	11.0034762231684	7.80876333338369e-05	0.0138632789039654
ENSG00000204922.5	UQCC3	2	8.56958574852317	8.13267958507552e-05	0.0142723852764291
ENSG00000198176.13	TFDP1	8	25.3603094356787	8.49031072623095e-05	0.0145651757492241
ENSG00000131981.16	LGALS3	4	17.0209819445127	8.45128491190218e-05	0.0145651757492241
ENSG00000068024.16	HDAC4	5	13.9748369900094	9.07931259871294e-05	0.0150677113866466
ENSG00000204394.13	VARS	1	7.58095818003626	8.92101968958947e-05	0.0150677113866466
ENSG00000134775.15	FHOD3	5	17.2589680803751	9.03799552521035e-05	0.0150677113866466
ENSG00000077782.20	FGFR1	10	21.5474456737342	9.47458374856061e-05	0.0155546177067767
ENSG00000164114.19	MAP9	3	9.08483232972833	9.80821866643974e-05	0.0159310513403406
ENSG00000277957.1	SENP3-EIF4A1	1	2.68753868700204	0.000101550827087497	0.0163208213470728
ENSG00000099783.12	HNRNPM	10	41.9440728545818	0.000103362134120544	0.0164388860807549
ENSG00000211967.3	IGHV3-53	1	3.05228480177894	0.00010889843709457	0.0171408385315453
ENSG00000099725.14	PRKY	1	2.81751308870027	0.000113726319889758	0.0177180964497635
ENSG00000126016.15	AMOT	2	6.25282678529959	0.000115834965313878	0.0178643257617403
ENSG00000133794.17	ARNTL	6	14.447783989549	0.000118410193194178	0.0180788682968871
ENSG00000112514.15	CUTA	11	43.6120879355386	0.000127445276336118	0.0190888067830196
ENSG00000120694.19	HSPH1	7	35.6984456958658	0.00012752543174404	0.0190888067830196
ENSG00000110900.15	TSPAN11	1	4.58634031266511	0.00014569411968987	0.0215966778584945
ENSG00000100600.15	LGMN	8	30.4244869210736	0.000163868116720972	0.0240571000586135
ENSG00000059804.16	SLC2A3	4	14.2282205602451	0.000167322320413442	0.0243302589340232
ENSG00000129824.16	RPS4Y1	1	2.75113688864269	0.000178585985627131	0.0257231210241041
ENSG00000165675.16	ENOX2	4	12.8763076029458	0.000180793644586021	0.0257977323882183
ENSG00000149187.18	CELF1	6	23.2758622171161	0.000187120174493961	0.0264532483719796
ENSG00000205269.6	TMEM170B	1	6.32383036678212	0.000190158477509227	0.0266361434367971
ENSG00000126216.15	TUBGCP3	6	22.4780195637534	0.000198676639435781	0.0275763175536864
ENSG00000111863.12	ADTRP	4	11.0661241897	0.000201152728680407	0.0276684672206528
ENSG00000131711.15	MAP1B	1	6.54999087917384	0.000211340573412106	0.0288102488826432
ENSG00000164116.16	GUCY1A1	5	8.89978473930294	0.000214203247923283	0.0289420813211743
ENSG00000185201.16	IFITM2	4	18.1889326325277	0.000225764097844659	0.0302365460165987
ENSG00000148498.16	PARD3	10	28.2113789856813	0.000234521250658813	0.0311362648265979
ENSG00000173930.9	SLCO4C1	1	3.90127179896921	0.000244031366221439	0.0321195767195597
ENSG00000152990.14	ADGRA3	3	8.74926771258187	0.000253418779248836	0.033070067705737
ENSG00000186185.13	KIF18B	3	13.0848920728826	0.000260777074428689	0.0337419014608239
ENSG00000211677.2	IGLC2	1	9.42297583804914	0.000268574147217946	0.0344587401657445
ENSG00000228168.1	HNRNPA1P21	1	4.19978395068814	0.000277070612215585	0.0352526175608962
ENSG00000205726.15	ITSN1	1	2.54448626668102	0.000279889475161544	0.0353169628658385
ENSG00000067596.11	DHX8	6	23.5736099477927	0.000295460503556754	0.0369761554779059
ENSG00000188822.8	CNR2	1	6.51593663499227	0.000317735742180171	0.0385211365406957
ENSG00000135476.11	ESPL1	7	24.5644422277896	0.000316904071275206	0.0385211365406957
ENSG00000111490.13	TBC1D30	2	8.4385193354181	0.000312100760583259	0.0385211365406957
ENSG00000007376.8	RPUSD1	7	24.2410694026077	0.000317897773390599	0.0385211365406957
ENSG00000145348.16	TBCK	8	23.5526323789842	0.000327309460223836	0.0393492979425002
ENSG00000163898.10	LIPH	2	7.3189812951894	0.000342845261845184	0.0408950113894708
ENSG00000134108.13	ARL8B	3	12.0330995750747	0.000363706362721321	0.0430470445428615
ENSG00000035499.13	DEPDC1B	3	10.784702294284	0.000379776553864099	0.0446032955722851
ENSG00000162063.13	CCNF	2	12.217160271576	0.000385442004237805	0.0449231184786474
ENSG00000188846.13	RPL14	6	36.4374492927242	0.000395149427466426	0.0457056171102833
ENSG00000242948.1	EPS15P1	1	3.70613383588748	0.000399819107064484	0.0458980310275229
