target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000231925.11	TAPBP	4	10.9087094781499	7.77586798373863e-67	1.25175922802224e-62
ENSG00000114374.13	USP9Y	6	16.2058025445097	3.36397975375849e-45	2.70766730380021e-41
ENSG00000067048.17	DDX3Y	7	14.0885455401834	5.48533078505139e-45	2.94342849925858e-41
ENSG00000129824.16	RPS4Y1	3	11.1511305107467	5.0772457305044e-41	2.0433375442415e-37
ENSG00000012817.15	KDM5D	7	14.0330484880957	1.70367565524651e-38	5.48515413963166e-35
ENSG00000131002.12	TXLNGY	9	15.652031649075	8.23240311790419e-29	2.20875375653369e-25
ENSG00000128604.20	IRF5	14	54.4181147303753	3.90980626666526e-26	8.99143732582533e-23
ENSG00000064886.14	CHI3L2	12	28.0036102295154	1.78592378372754e-23	3.59372513380574e-20
ENSG00000198692.10	EIF1AY	3	8.0511445263273	4.51883580436268e-23	8.08269097540338e-20
ENSG00000067646.12	ZFY	2	5.59064098210351	1.46823849516862e-22	2.36357032952245e-19
ENSG00000099725.14	PRKY	3	6.11404383452636	6.81022415414668e-19	9.96645349395029e-16
ENSG00000168461.13	RAB31	1	6.00027858785151	6.12640058005265e-18	8.21856637814063e-15
ENSG00000198563.14	DDX39B	7	15.3477218738375	3.68837671384359e-17	4.56734525688108e-14
ENSG00000183878.15	UTY	8	15.3084928936192	2.22804711926445e-16	2.56193589470851e-13
ENSG00000129484.13	PARP2	9	26.5837765349735	1.08062876632061e-14	1.15973079201528e-11
ENSG00000205213.14	LGR4	2	3.52689295485794	2.41573628792884e-12	2.43053267269241e-09
ENSG00000162849.16	KIF26B	3	9.89804473034969	2.80413651781261e-12	2.65535233316161e-09
ENSG00000102024.18	PLS3	2	5.61234103155234	1.29300519166931e-09	1.15637764308292e-06
ENSG00000242371.1	IGKV1-39	1	2.03269335417101	8.45263008761884e-09	7.16160206055201e-06
ENSG00000165246.14	NLGN4Y	4	5.68215835041035	9.88222949658135e-09	7.95420652179833e-06
ENSG00000136156.14	ITM2B	7	29.5543544485906	1.23467779817785e-08	9.46468723574622e-06
ENSG00000084710.14	EFR3B	2	7.47791565035239	1.56193549189536e-08	1.14291079766052e-05
ENSG00000069702.11	TGFBR3	3	7.72423560697913	1.8595490967081e-08	1.30152266777422e-05
ENSG00000137267.6	TUBB2A	2	7.23700806740088	5.39674609752135e-08	3.61986744491245e-05
ENSG00000185304.15	RGPD2	2	5.40909376630103	3.58317023975669e-07	0.000230727498078413
ENSG00000251546.1	IGKV1D-39	1	7.22175159397014	4.74538155560298e-07	0.000293812124161911
ENSG00000143297.19	FCRL5	6	30.4050859639235	8.75136862361866e-07	0.000521776044825975
ENSG00000166165.13	CKB	6	15.2152868075384	1.04689385363803e-06	0.000601889187709465
ENSG00000152422.15	XRCC4	6	17.2189412696235	1.86228109000285e-06	0.00103375865471951
ENSG00000113504.21	SLC12A7	1	5.23315823132866	2.92176289248798e-06	0.00156781796810905
ENSG00000090104.12	RGS1	6	32.8581162900832	3.75996623036766e-06	0.00195251407665995
ENSG00000149089.13	APIP	3	11.2652037499078	4.03105216563613e-06	0.00202787118007533
ENSG00000162817.7	C1orf115	1	3.86754102753999	4.16709089465687e-06	0.00203278270370261
ENSG00000163207.7	IVL	1	4.46804941813877	7.15611085820402e-06	0.00338820801751083
ENSG00000109436.8	TBC1D9	1	5.04464706641315	7.87707238738553e-06	0.00352236420255923
ENSG00000175048.17	ZDHHC14	7	18.3003354703078	7.86627606219653e-06	0.00352236420255923
ENSG00000242550.6	SERPINB10	2	10.9512229343553	8.37445543995544e-06	0.00364356712628115
ENSG00000143375.15	CGN	2	6.33314938068102	2.10882644474885e-05	0.00893365476514921
ENSG00000004468.13	CD38	5	17.9635030953572	2.71625044253519e-05	0.0112118460574183
ENSG00000119771.15	KLHL29	3	11.6808949279069	2.89065865550739e-05	0.0113497129356971
ENSG00000046604.13	DSG2	1	6.94687752179421	2.8481236590376e-05	0.0113497129356971
ENSG00000067177.15	PHKA1	1	1.7935666693693	2.98295496938935e-05	0.0114332402612452
ENSG00000171992.13	SYNPO	3	20.9415132195862	3.62009356233553e-05	0.0134896330895373
ENSG00000136213.10	CHST12	2	11.1304233311571	3.68706582146627e-05	0.0134896330895373
ENSG00000135821.18	GLUL	8	37.078430444156	4.01754553070201e-05	0.0143720995451647
ENSG00000159212.12	CLIC6	1	6.50047073767631	4.50100162656494e-05	0.0157515487357483
ENSG00000188211.8	NCR3LG1	1	4.18532939680037	6.12999968747746e-05	0.0209959010572366
ENSG00000124587.14	PEX6	2	8.57636698045102	6.71603975802434e-05	0.0225239183384741
ENSG00000110328.6	GALNT18	1	5.70867662681124	7.58950810879717e-05	0.0249338574562075
ENSG00000081059.20	TCF7	12	44.9809052777715	8.51060113816406e-05	0.027400731424433
ENSG00000169129.15	AFAP1L2	3	8.3977586474611	8.82054568497659e-05	0.0278417930268144
ENSG00000149177.13	PTPRJ	2	8.71866278000373	0.000132699473835474	0.0410806948039126
ENSG00000138772.13	ANXA3	2	2.60309401855151	0.00014675238653732	0.0445739607259959
ENSG00000130940.15	CASZ1	3	13.2733743344842	0.000152004951026329	0.0453143648448488
ENSG00000162896.6	PIGR	2	9.59223200854526	0.000155134687929183	0.0454065128415271
ENSG00000078081.8	LAMP3	3	17.0986311766103	0.000160439003361917	0.0461204835021453
ENSG00000211952.3	IGHV4-28	1	2.68963087058045	0.000187822375747013	0.0530449930662355
ENSG00000215301.10	DDX3X	29	92.8971501429969	0.000198078150514505	0.0549769321893535
ENSG00000185104.20	FAF1	5	27.8633823819882	0.000217503295042742	0.0593452210779331
ENSG00000231475.3	IGHV4-31	1	2.69867052572909	0.000225881679287605	0.0606040545528643
ENSG00000114757.19	PEX5L	5	11.0379619730529	0.000239116075404444	0.0625938766620506
ENSG00000253626.3	EIF5AL1	1	3.92754715326389	0.000241074689591697	0.0625938766620506
ENSG00000130513.6	GDF15	1	4.98420479694819	0.000254920582689092	0.0651382784147461
ENSG00000198690.9	FAN1	6	17.0576929924053	0.000261073596269861	0.0656681680117534
