target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000198692.10	EIF1AY	3	7.76794259027294	2.91007821194011e-56	4.36104320841345e-52
ENSG00000114374.13	USP9Y	6	15.1396029418191	3.78741560780598e-45	2.83791051492902e-41
ENSG00000131002.12	TXLNGY	9	14.237674513872	6.98960547793742e-44	3.49154092307901e-40
ENSG00000129824.16	RPS4Y1	3	9.75246834286193	1.57718084268719e-39	5.90890802712756e-36
ENSG00000012817.15	KDM5D	4	7.64408111869008	1.38945634622039e-35	4.16447856089175e-32
ENSG00000067048.17	DDX3Y	3	7.36721998617472	5.77225119968905e-26	1.441715941309e-22
ENSG00000067646.12	ZFY	2	4.9202793944647	5.62438167989137e-17	1.20409976935503e-13
ENSG00000183878.15	UTY	4	7.98079938655925	7.78876776691388e-17	1.45903092193714e-13
ENSG00000099725.14	PRKY	1	3.72184946578422	2.05838922580364e-15	3.42744677087705e-12
ENSG00000154620.6	TMSB4Y	1	1.62225664925358	3.2809611120486e-07	0.000491684832251604
ENSG00000241106.8	HLA-DOB	3	6.47149390573865	3.64627458283281e-07	0.000496755189984841
ENSG00000277150.1	F8A3	1	2.89704838316562	8.43673851672047e-07	0.00105360802842977
ENSG00000136156.14	ITM2B	8	32.0688713600778	4.32164256694881e-06	0.00498185657756115
ENSG00000069011.16	PITX1	1	4.02502113989096	5.72851743931339e-06	0.00613196873896789
ENSG00000011201.12	ANOS1	1	1.67888283690428	1.08559974951051e-05	0.0101679986538528
ENSG00000165246.14	NLGN4Y	3	3.98329670920582	1.05251309793034e-05	0.0101679986538528
ENSG00000005302.18	MSL3	17	64.7722180936581	2.26960815606736e-05	0.0200072634275444
ENSG00000115008.5	IL1A	1	4.90439316217579	2.44429295343793e-05	0.0203500967779004
ENSG00000130396.20	AFDN	12	35.3838261477382	2.76486030098131e-05	0.021807471826582
ENSG00000052795.13	FNIP2	2	9.38698276713981	4.28513494949266e-05	0.0293274129587031
ENSG00000148225.16	WDR31	2	4.32520217170228	4.18136034157185e-05	0.0293274129587031
ENSG00000148411.8	NACC2	2	6.99920531367768	4.30537224804129e-05	0.0293274129587031
ENSG00000160789.20	LMNA	11	47.7880744926953	6.5435617683319e-05	0.042635572460966
ENSG00000198142.5	SOWAHC	1	3.54213473527848	7.71626302466698e-05	0.0444753529567921
ENSG00000229644.6	NAMPTP1	1	5.88991691122857	7.51377282010751e-05	0.0444753529567921
ENSG00000103489.11	XYLT1	1	5.08960047116301	7.68963705817103e-05	0.0444753529567921
ENSG00000159335.16	PTMS	6	28.8567602800605	0.000116380765092542	0.0645956350250677
ENSG00000182240.16	BACE2	4	9.68419976957787	0.000132287411395856	0.0708021123992248
ENSG00000186522.15	SEPT10	5	13.3387344186274	0.000190042857202715	0.0982062847599962
ENSG00000138771.16	SHROOM3	2	6.15685345876876	0.000207522953254971	0.103664632582633
ENSG00000110987.8	BCL7A	3	10.3091856585469	0.000242300629061106	0.117132813777734
ENSG00000171659.15	GPR34	1	1.31325508658149	0.000251301877331745	0.117687810427923
ENSG00000152804.11	HHEX	1	1.28532154024244	0.000293018021504056	0.129152002066464
ENSG00000277117.4	FP565260.3	4	10.9187544570227	0.000290770841705181	0.129152002066464
ENSG00000102870.6	ZNF629	1	4.63599682962028	0.000326036456764445	0.139599495459199
ENSG00000175806.15	MSRA	1	1.22196375179893	0.000348167617706862	0.144934442193195
ENSG00000135976.19	ANKRD36	7	20.4448775631651	0.000406882646632797	0.156526435464128
ENSG00000114757.19	PEX5L	4	8.76850162130532	0.000388010126772778	0.156526435464128
ENSG00000274602.5	PI4KAP1	5	12.4736083920875	0.0004073489245363	0.156526435464128
ENSG00000244116.3	IGKV2-28	1	4.7207890160899	0.00045192269946397	0.162578495176797
