target_id	W	pval	qval	b	se_b	mean_obs
YAL021C_mRNA	25.5269825154594	4.36239261704739e-07	2.42355145391522e-06	-0.403709875013661	0.0799042045092483	7.11062403606321
YBL084C_mRNA	23.9884584150463	9.69149189336069e-07	4.84574594668035e-06	0.357058698278078	0.0729018329144659	6.38732788863735
YBR137W_mRNA	10.5897525662526	0.00113716195339346	0.00378266361052838	0.417258201879282	0.128221831447846	5.22560254714552
YBR146W_mRNA	6.55065693073983	0.0104845441013819	0.0223075406412381	-0.215335838861601	0.0841344555898266	6.25460845921368
YBR151W_mRNA	1.66252882275657	0.197262232915732	0.290091518993723	-0.125464385664822	0.0973051603787671	7.1822010599205
YBR257W_mRNA	7.82735133191507	0.00514614557862694	0.01206468208392	0.423010270354976	0.151197112759266	5.33465809242293
YBR281C_mRNA	2.73883061596864	0.0979364111436502	0.160551493678115	0.134000923140083	0.0809701983710465	6.63073411843732
YBR290W_mRNA	0.720316216342527	0.396040204053723	0.495050255067154	0.149462526001823	0.17610460872477	6.89959016292725
YBR295W_mRNA	3.80826918374054	0.051000125532427	0.0879312509179775	-0.230989402362695	0.118366344621182	6.46625660851628
YCR017C_mRNA	0.256268351128974	0.612695517181343	0.678088334946575	-0.0596159307415377	0.117764621718611	8.14705976546395
YDL021W_mRNA	109.239593622215	1.43808704835189e-25	4.79362349450631e-24	0.771110025623832	0.0737779037943515	5.38550954038962
YDL028C_mRNA	0.049204686418422	0.824453002257294	0.849951548718859	0.04411090210417	0.198857834307429	6.14493186602892
YDL045C_mRNA	13.51237246037	0.000236995730410524	0.00098748221004385	0.312956975720778	0.0851370959914504	6.1968706607256
YDL059C_mRNA	17.5922396708315	2.73702983248613e-05	0.000130334753927911	0.538236962950408	0.128325496338856	5.35772816598886
YDL077C_mRNA	0.00327030565391667	0.954396563247159	0.954396563247159	-0.00858050286521798	0.150043977420502	6.25953870940633
YDL119C_mRNA	50.0026352570009	1.53539634332096e-12	1.70599593702329e-11	0.530867430523069	0.075074013639655	5.81106136154959
YDR054C_mRNA	11.4749319628038	0.000705412298081713	0.00243245620028177	0.265739314304093	0.0784477967057128	7.57612165582725
YDR191W_mRNA	9.77766476136844	0.00176644522283754	0.00535286431162891	0.59485973418838	0.190237881625219	5.28402338394974
YDR442W_mRNA	26.1391412638638	3.1767857635084e-07	1.86869750794612e-06	0.389594611022733	0.07620216020804	4.02467210261599
YDR463W_mRNA	0.0601164203896687	0.806312027900588	0.839908362396445	0.0192902612774181	0.0786758699192792	6.62634308645291
YDR499W_mRNA	26.5653077435681	2.54777939888739e-07	1.69851959925826e-06	0.390336842369307	0.0757324695512725	5.99768413475261
YEL063C_mRNA	1.19161190369059	0.275004657203532	0.371627915139908	0.145623988523727	0.133402972093867	6.9820873905537
YER002W_mRNA	5.34946999884087	0.0207285707064381	0.0406442562871336	-0.308542511538004	0.133401168050187	6.97445270351909
YER034W_mRNA	0.635111716622181	0.425486478663926	0.520107914765272	0.117339362675584	0.147237577255838	5.29654231613084
YER056C-A_mRNA	0.181761895676084	0.669863447214795	0.728112442624777	-0.0724966256396571	0.170045980643145	7.34050077257643
YER111C_mRNA	25.3586786389335	4.76005985547513e-07	2.50529466077639e-06	0.478826940424411	0.0950857129702526	6.21658647215332
YER175C_mRNA	29.3496588721888	6.04271529811564e-08	4.31622521293974e-07	0.400453667579689	0.0739180917290833	5.40931062619955
YFL045C_mRNA	8.27938270992064	0.00400977585082376	0.0103402143735871	-0.225547239171788	0.0783860059991057	7.86243141275585
YFL056C	0.020809476861865	0.885299188433854	0.894241604478641	-0.0232693283094258	0.161307019205887	6.03962703705499
YFR024C-A_mRNA	10.5329864190106	0.0011726257192638	0.00378266361052838	0.283814446661402	0.0874497829581839	7.85839047112487
YFR025C_mRNA	2.7754768097287	0.095718148282474	0.159530247137457	0.285968899740506	0.17165244859702	6.63778092866772
YFR040W_mRNA	0.388225948299029	0.533233395650214	0.612911949023234	-0.0664281927025822	0.106612998260809	7.69779516339551
YGL009C_mRNA	8.8453886662212	0.00293830319986485	0.00816195333295792	-0.244213977052683	0.0821130258196172	8.36443967154002
YGL018C_mRNA	0.0405940920128978	0.840323457359294	0.857472915672749	0.0159067951347676	0.0789498432164442	5.01347341700611
YGL135W_mRNA	10.4068042785576	0.00125551829872602	0.00392349468351882	-0.39678166267783	0.122996541421104	9.55809666712416
YGL234W_mRNA	84.7895116350792	3.31880209540741e-20	6.63760419081481e-19	-0.826491877901496	0.0897568335508693	8.14266561989135
YGR046W_mRNA	3.81543189494221	0.050782511373497	0.0879312509179775	0.288211852650201	0.14755026172444	6.18793995840764
