target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000129824.16	RPS4Y1	3	9.50054498912808	7.33389333003184e-108	1.12597264295979e-103
ENSG00000114374.13	USP9Y	7	16.8121860046901	1.02958909759188e-96	7.90364070766409e-93
ENSG00000067048.17	DDX3Y	6	11.6653850750899	7.54316140225037e-92	3.86033856695833e-88
ENSG00000198692.10	EIF1AY	3	7.65052157192054	8.45400133389384e-88	3.2448570619818e-84
ENSG00000131002.12	TXLNGY	9	14.7685155624122	2.25985990331953e-84	6.93912581913296e-81
ENSG00000012817.15	KDM5D	5	9.63553563176747	1.13748604825286e-83	2.91063721647102e-80
ENSG00000067646.12	ZFY	2	4.74596087545206	2.03633065524921e-49	4.46625493572015e-46
ENSG00000183878.15	UTY	5	10.9017097296813	7.76649896049433e-43	1.49048823175587e-39
ENSG00000099725.14	PRKY	3	6.05551066029006	2.75633615562534e-33	4.70200322192398e-30
ENSG00000165246.14	NLGN4Y	4	5.87234822176237	1.23654355560537e-14	1.89846532092092e-11
ENSG00000011201.12	ANOS1	1	2.12893257917861	2.77710996153456e-11	3.87608811267637e-08
ENSG00000154620.6	TMSB4Y	1	1.64885247543824	3.27710327630024e-11	4.19278055008647e-08
ENSG00000241859.7	ANOS2P	4	6.24399610584447	3.9606158100136e-11	4.67748727162606e-08
ENSG00000160789.20	LMNA	12	50.591915650248	2.02554179453126e-09	2.22129594081703e-06
ENSG00000005302.18	MSL3	22	79.6338846010221	2.96331224544498e-09	3.03304886028778e-06
ENSG00000163683.12	SMIM14	6	24.9920509269932	4.48576472959344e-08	4.3043716183405e-05
ENSG00000008517.16	IL32	28	110.309429601844	7.06186009506309e-08	6.37769047291197e-05
ENSG00000275342.4	PRAG1	2	9.72120351687676	3.41714220679383e-07	0.000291463246116143
ENSG00000173692.13	PSMD1	5	20.9776110128039	5.55592167061507e-07	0.000448947712678701
ENSG00000081059.20	TCF7	12	46.1882347001929	7.81159524924512e-07	0.000599657109308302
ENSG00000133805.15	AMPD3	9	33.4370829065816	9.45668710794022e-07	0.000691373891277172
ENSG00000108828.16	VAT1	2	8.97583411058339	1.04524335227166e-06	0.000729437326701219
ENSG00000169249.12	ZRSR2	2	8.62610446965725	1.83220559614297e-06	0.00122303706598187
ENSG00000173674.11	EIF1AX	2	14.0285954757719	2.0594911027021e-06	0.00131747362082439
ENSG00000157483.8	MYO1E	10	46.9003392246599	2.75458408811483e-06	0.00169164518019308
ENSG00000076356.7	PLXNA2	1	2.75462053718778	3.97604637822463e-06	0.00234785538634165
ENSG00000054523.17	KIF1B	6	19.1604088477223	9.43863198361177e-06	0.00517540417301398
ENSG00000110987.8	BCL7A	3	10.8980734226064	9.3033530840433e-06	0.00517540417301398
ENSG00000080503.24	SMARCA2	26	92.6830151076313	1.07539931313002e-05	0.00569331229465006
ENSG00000110427.15	KIAA1549L	3	8.30002809718444	1.60454188263972e-05	0.00821151050805585
ENSG00000172578.12	KLHL6	4	20.4102091928415	2.07686482187111e-05	0.0102858405194152
ENSG00000170476.15	MZB1	8	40.1378489216489	2.2456814775969e-05	0.0107743586642329
ENSG00000211648.2	IGLV1-47	1	5.79628337190323	2.62668310527969e-05	0.0122204441561694
ENSG00000137959.16	IFI44L	9	51.2880505669762	3.10690759082531e-05	0.0140295153652768
ENSG00000171992.13	SYNPO	3	21.6633072032733	3.33222902439007e-05	0.0145610608587042
ENSG00000108091.11	CCDC6	1	7.74565613351615	3.41430463696574e-05	0.0145610608587042
ENSG00000152056.17	AP1S3	5	16.9610036992489	3.96932757656151e-05	0.0164705638602564
ENSG00000125735.10	TNFSF14	2	11.3775051475525	4.69854000639862e-05	0.0189833380837468
ENSG00000196154.12	S100A4	4	12.6465191663016	5.34242702804885e-05	0.021031354400419
ENSG00000197956.10	S100A6	3	13.2053645809385	6.8063316156344e-05	0.0261244023237087
ENSG00000156675.15	RAB11FIP1	4	19.9247830803557	7.07082911818516e-05	0.0264776681589016
ENSG00000169045.17	HNRNPH1	25	108.370841034855	9.21137887252481e-05	0.0336719761499699
ENSG00000276180.1	HIST1H4I	1	5.42213555393224	9.74553747898256e-05	0.0347961016080975
ENSG00000272398.6	CD24	3	8.50298268170146	0.000105161043428536	0.0365549810236069
ENSG00000171791.13	BCL2	4	28.007832641184	0.000107143499385287	0.0365549810236069
ENSG00000065989.16	AC011529.1	5	19.7820296156493	0.000118895977662584	0.0396828248924707
ENSG00000076513.16	ANKRD13A	6	27.758276326886	0.000152010218997798	0.0496555934526212
ENSG00000117394.21	SLC2A1	4	17.6951546591195	0.000167478098872188	0.0531246060948041
ENSG00000009307.16	CSDE1	11	53.103124715739	0.000169550296270787	0.0531246060948041
ENSG00000156171.14	DRAM2	9	40.0242330877281	0.00019696491948963	0.0589112676903073
ENSG00000286169.1	AHRR	3	13.0320996435917	0.000192782111227611	0.0589112676903073
ENSG00000126012.11	KDM5C	7	32.7637003539446	0.00019953011918817	0.0589112676903073
ENSG00000150625.16	GPM6A	2	5.00518161651378	0.000209404500695567	0.0606601377203593
ENSG00000137965.11	IFI44	9	37.7410973863562	0.000214817862156198	0.0610759006978538
ENSG00000101336.14	HCK	3	9.51121249416065	0.000231187084245276	0.0645348237166858
ENSG00000114455.13	HHLA2	2	2.6224066576496	0.000250591831691613	0.0657915568533648
ENSG00000004468.13	CD38	5	19.4102565143515	0.000252398357350203	0.0657915568533648
ENSG00000141968.8	VAV1	5	16.3095017556168	0.000251227875350456	0.0657915568533648
ENSG00000269404.7	SPIB	7	33.0405992174555	0.000253140592494216	0.0657915568533648
ENSG00000100365.15	NCF4	5	16.3757707507192	0.000257115443965472	0.0657915568533648
ENSG00000225630.1	MTND2P28	1	7.68642351004241	0.000277000379340538	0.0697178167871356
ENSG00000107719.9	PALD1	1	6.2080918928556	0.000281748954627377	0.0697692209740987
ENSG00000141540.11	TTYH2	2	7.9960035669673	0.000308117371374185	0.0750877143286964
ENSG00000144893.12	MED12L	1	2.28334604226338	0.000323875836450415	0.0776947768284879
ENSG00000112118.19	MCM3	4	19.7559243130052	0.000360382371495478	0.0851223161472318
ENSG00000130396.20	AFDN	12	42.1426001779189	0.000381270476647791	0.0886916004238414
ENSG00000283270.1	AC244205.2	1	2.47323974939993	0.000391726742709012	0.0897638907583801
ENSG00000182606.15	TRAK1	5	19.8774463952204	0.000401354809712139	0.0906176528457421
ENSG00000112796.10	ENPP5	2	7.80212053274317	0.000410308803135925	0.09129668194994
ENSG00000108175.17	ZMIZ1	4	21.0486224335322	0.000421684675895904	0.0913458864770942
ENSG00000104833.12	TUBB4A	1	5.40301670865325	0.00042242935842335	0.0913458864770942
ENSG00000138771.16	SHROOM3	3	9.15834083505136	0.000428948468891743	0.0914673033735408
ENSG00000169136.11	ATF5	4	19.0814798284233	0.000447404368543273	0.0940958804143133
ENSG00000004534.15	RBM6	13	48.0587231954783	0.000486913555243568	0.101021402887223
ENSG00000170385.10	SLC30A1	1	6.11119548692864	0.000501529505259234	0.101315559134803
ENSG00000157470.12	FAM81A	7	19.2694951987836	0.000498820478820422	0.101315559134803
ENSG00000151092.17	NGLY1	11	48.452784965995	0.000518725421406639	0.103428459673456
ENSG00000154451.14	GBP5	3	14.9395175661479	0.000550143069468822	0.103584908650054
ENSG00000168264.10	IRF2BP2	3	22.2607644639832	0.000553244480512242	0.103584908650054
ENSG00000154127.10	UBASH3B	1	3.62537763252407	0.000534913589391159	0.103584908650054
ENSG00000108576.10	SLC6A4	2	8.23296010504106	0.000530706927140277	0.103584908650054
ENSG00000197381.16	ADARB1	3	6.53310755614101	0.000552953007036564	0.103584908650054
ENSG00000164104.11	HMGB2	5	32.1921798928953	0.000567013827420982	0.103635277290409
ENSG00000060982.15	BCAT1	7	28.607699013415	0.000561000833066877	0.103635277290409
ENSG00000099308.10	MAST3	2	9.91300877807115	0.000585710062130624	0.105793018634017
ENSG00000152404.15	CWF19L2	2	8.24750018063049	0.000638697922536235	0.113807324765711
ENSG00000122378.14	PRXL2A	5	19.0633995632064	0.000650068537365261	0.113807324765711
ENSG00000135486.17	HNRNPA1	13	69.0834029834748	0.00065231841199652	0.113807324765711
ENSG00000163947.11	ARHGEF3	3	9.69337900201245	0.00067425842331937	0.116313365991262
ENSG00000163686.14	ABHD6	3	12.8190867539086	0.000690515158384202	0.117794213629696
