target_id	W	pval	qval	b	se_b	mean_obs
YBR289W_mRNA	1.37360229976302	0.241193921751359	0.578865412203261	-0.221010841922672	0.188574547537211	6.31274606075822
YDR073W_mRNA	2.39265635912335	0.1219063249942	0.487625299976802	-0.338752631011928	0.218999192139967	6.01149449586215
YFL049W_mRNA	4.04826882617847	0.0442166671417244	0.265300002850347	0.373382698286478	0.185575020733292	6.1836838352614
YGR275W_mRNA	0.137326469086886	0.710953463702118	0.853144156442542	-0.164220264590931	0.443148843936769	5.8308071586734
YHL025W_mRNA	0.431239827816875	0.511381209934473	0.853144156442542	0.119715262113058	0.182301435632271	7.12001549348382
YJL176C_mRNA	0.14180315104458	0.706494975886283	0.853144156442542	0.124801866543574	0.331419562721248	6.30083836246917
YMR033W_mRNA	0.0288867199923667	0.865040857643368	0.865040857643368	0.0424910886313353	0.250005027419034	6.46264360391356
YNR023W_mRNA	0.0548772188629382	0.814784013407336	0.865040857643368	-0.0570312448077083	0.243453938156324	5.66438938243664
YOR290C_mRNA	339.828266858492	6.95458230601311e-76	8.34549876721573e-75	-5.19339847150421	0.281722734722041	6.44012534874397
YPL016W_mRNA	1.90576649576183	0.16743428242159	0.50230284726477	0.250851314112773	0.18171113316136	5.81169631654779
YPL129W_mRNA	0.177575713667235	0.67346496511794	0.853144156442542	-0.183092102839494	0.434488041987126	6.43180445996901
YPR034W_mRNA	0.401835733501527	0.526142727349422	0.853144156442542	-0.168210757960997	0.265356353632679	6.77643589247022
