target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000152942.19	RAD17	4	15.1838875743484	7.14036475253558e-72	1.09554616398153e-67
ENSG00000237973.1	MTCO1P12	1	5.77869354821557	2.33879035559435e-47	1.7942030212942e-43
ENSG00000267809.1	NDUFV2P1	1	4.1322772323925	3.01278600714634e-33	1.54083919025487e-29
ENSG00000100023.19	PPIL2	8	30.1390929191162	2.36033730401409e-17	9.05366381387204e-14
ENSG00000115524.16	SF3B1	8	42.2675104831955	4.86392198041928e-17	1.49254309891146e-13
ENSG00000188820.13	CALHM6	2	7.15743335634128	2.80860066316277e-16	7.18205999581772e-13
ENSG00000064886.14	CHI3L2	13	40.3221560868454	7.01441864436251e-16	1.3955628073123e-12
ENSG00000126759.13	CFP	5	11.5181622602348	7.27660982760762e-16	1.3955628073123e-12
ENSG00000151726.14	ACSL1	8	31.0395841341135	1.02070405911864e-14	1.74007359767304e-11
ENSG00000173852.14	DPY19L1	2	9.94481064204715	3.62752331154658e-14	5.56570901690591e-11
ENSG00000129824.16	RPS4Y1	1	2.03628897363525	1.04977264117404e-08	1.46424196668485e-05
ENSG00000092758.17	COL9A3	6	13.8432101878671	2.26085773618647e-07	0.000289069502052575
ENSG00000221983.7	UBA52	12	51.8486636116397	3.81276324228962e-07	0.000449994049434228
ENSG00000068137.15	PLEKHH3	7	25.4003169713252	5.28900881906062e-07	0.000579637587934622
ENSG00000142539.9	AC020909.1	1	3.96641180096249	6.18166376258281e-07	0.000632301780728721
ENSG00000204366.3	ZBTB12	1	2.80116292691197	6.71475124654424e-07	0.000643902677348302
ENSG00000067048.17	DDX3Y	1	2.07438218944171	8.20211619048113e-07	0.00074026511006207
ENSG00000167695.15	FAM57A	5	17.0151900948706	9.58112962164442e-07	0.000816684843249391
ENSG00000005302.18	MSL3	20	82.6320949842324	1.06184115981642e-06	0.000857464679740172
ENSG00000173702.7	MUC13	1	3.80104895769106	1.76318662361854e-06	0.00124550478433815
ENSG00000106415.13	GLCCI1	7	27.1939478176089	1.78590270842986e-06	0.00124550478433815
ENSG00000133789.15	SWAP70	5	23.2409291313054	1.78216049703672e-06	0.00124550478433815
ENSG00000171790.15	SLFNL1	1	2.58992041861761	2.00619465708909e-06	0.00128254352598825
ENSG00000198466.12	ZNF587	5	20.2180395699684	1.98142662733129e-06	0.00128254352598825
ENSG00000198034.11	RPS4X	4	26.1799752982152	2.56964867795391e-06	0.00157704478663388
ENSG00000108591.10	DRG2	10	26.3185827080166	8.24509599039232e-06	0.00486555799156113
ENSG00000134755.16	DSC2	3	10.4122695537271	1.28008613317068e-05	0.00721735687469846
ENSG00000099725.14	PRKY	1	2.38266350073673	1.31712176557099e-05	0.00721735687469846
ENSG00000165526.9	RPUSD4	7	24.2272778682209	1.36939833266973e-05	0.00724506159246607
ENSG00000084731.15	KIF3C	2	4.57234298128003	1.726434938671e-05	0.00882956375467636
ENSG00000105341.18	DMAC2	6	24.4136755973164	2.01502736341377e-05	0.00997308543124433
ENSG00000211892.4	IGHG4	2	9.90141003789647	2.59604402372783e-05	0.0124472198300175
ENSG00000118007.13	STAG1	6	19.7696404488853	2.9791020044911e-05	0.0130595320156877
ENSG00000124635.8	HIST1H2BJ	3	11.220606890657	2.85740302972422e-05	0.0130595320156877
ENSG00000226287.8	TMEM191A	1	2.65148907053084	2.92969165451752e-05	0.0130595320156877
ENSG00000127586.17	CHTF18	9	28.8035147313784	3.19806840097279e-05	0.0136299898544793
ENSG00000114374.13	USP9Y	3	6.44467053672349	4.25423906326699e-05	0.0176412945804609
ENSG00000153130.17	SCOC	6	21.2759435163875	4.38439018282972e-05	0.0177025522566201
ENSG00000100890.15	KIAA0391	8	31.5486008577767	4.5636475163099e-05	0.0179538573955751
ENSG00000053747.16	LAMA3	3	7.24409519811248	4.76262762406053e-05	0.0182682489089902
ENSG00000101639.18	CEP192	9	37.6996778213685	4.96848920064419e-05	0.018593056050118
ENSG00000150527.17	MIA2	7	26.762667368613	8.33969233510142e-05	0.0304656903565383
ENSG00000176771.17	NCKAP5	1	4.14328717110775	9.10933585757257e-05	0.0325033814099386
ENSG00000163349.22	HIPK1	6	24.3358644792111	0.000105288184881822	0.0367144686509499
ENSG00000149308.17	NPAT	5	20.7813241346412	0.000121804204200715	0.0415298201122571
ENSG00000068724.16	TTC7A	11	42.0168626349031	0.000128089532338181	0.042723428144885
ENSG00000111642.15	CHD4	24	95.3727323675494	0.000136316550379122	0.0445001028184439
ENSG00000101856.10	PGRMC1	2	9.54667142074303	0.000144425009178108	0.0452227125677492
ENSG00000104133.15	SPG11	13	40.3032426753439	0.00014243140437514	0.0452227125677492
ENSG00000157379.14	DHRS1	6	15.713245695867	0.000231821789323545	0.0711368342718229
ENSG00000165646.13	SLC18A2	1	2.71063367324045	0.000264105744111481	0.0794544006255384
ENSG00000136305.11	CIDEB	3	8.75522904211753	0.000282545649272515	0.083367267245927
ENSG00000239975.2	IGKV1D-33	1	1.57641365932497	0.000354831249468805	0.101455759594626
ENSG00000164647.9	STEAP1	2	5.64527080265389	0.00035707560569053	0.101455759594626
ENSG00000148396.18	SEC16A	7	35.6328808836882	0.00040728820765315	0.11361859945495
ENSG00000078403.17	MLLT10	10	36.1873813190035	0.000437391941246511	0.119837581331165
ENSG00000114013.16	CD86	6	26.9403093234244	0.000479105942873665	0.128789783196445
ENSG00000111860.14	CEP85L	4	15.2479567693291	0.000486854423867158	0.128789783196445
ENSG00000196689.12	TRPV1	5	11.9875509622605	0.000540126769361024	0.140460424106884
ENSG00000108666.10	C17orf75	9	26.5040980366299	0.000556232252105392	0.142237857400884
ENSG00000205795.4	CYS1	2	6.83786622994149	0.000624731892029697	0.157135433105109
ENSG00000249936.3	RAC1P2	1	3.30435917753578	0.00066375681478647	0.164258400149497
ENSG00000060237.17	WNK1	12	53.2657394943677	0.000680206412857809	0.165657253848847
ENSG00000143882.12	ATP6V1C2	2	4.35838771827221	0.0007654953937892	0.180692243490888
ENSG00000186111.9	PIP5K1C	3	14.9268604377645	0.000754892409138506	0.180692243490888
ENSG00000115970.18	THADA	8	28.0555061981607	0.000847488011149254	0.188449399348739
ENSG00000168763.16	CNNM3	5	18.4608780084468	0.00082984878671802	0.188449399348739
ENSG00000206561.13	COLQ	1	2.70866249944129	0.000846811218534271	0.188449399348739
ENSG00000173674.11	EIF1AX	2	14.4290959424639	0.000829579220514185	0.188449399348739
ENSG00000172380.6	GNG12	1	3.37259774641674	0.000878968105432786	0.192657252023646
ENSG00000139531.13	SUOX	8	24.0368147784766	0.000899595468166068	0.194401313634817
ENSG00000103266.11	STUB1	8	24.0514040417278	0.000949833531215189	0.202406887075481
ENSG00000104765.16	BNIP3L	6	25.41462440659	0.00109293046091696	0.229710028244506
ENSG00000136643.12	RPS6KC1	6	19.9091686707384	0.00115202388980181	0.238858142449043
ENSG00000156398.13	SFXN2	6	19.492462959038	0.00118088418787752	0.24157741459473
ENSG00000035499.13	DEPDC1B	3	11.8498312392168	0.00121460039917861	0.245205446376282
ENSG00000131089.15	ARHGEF9	18	48.5709899235393	0.00131912301083504	0.259619105379263
ENSG00000165983.14	PTER	4	17.2646622887388	0.00131983902884589	0.259619105379263
ENSG00000115170.13	ACVR1	1	2.07116635806375	0.00139908801390263	0.271724144269722
ENSG00000131236.17	CAP1	15	57.6055282390721	0.00151603994346385	0.287167911760072
ENSG00000212952.6	BX088651.1	1	2.04737792747106	0.00150791553234065	0.287167911760072
ENSG00000134108.13	ARL8B	5	20.5373148593268	0.00165886278257689	0.310389410647283
ENSG00000174928.16	C3orf33	2	4.22861691977206	0.00178764322522867	0.330455542225103
ENSG00000177455.13	CD19	6	26.3106178854359	0.00183907159267038	0.331963240545196
ENSG00000167604.14	AD000864.1	7	30.7512256897274	0.00183669018901113	0.331963240545196
ENSG00000160087.20	UBE2J2	12	41.8412557970349	0.00192516957889907	0.343463684291261
ENSG00000242076.2	IGKV1-33	2	6.79213702967628	0.00211204912506639	0.364103030628018
ENSG00000181404.17	WASHC1	1	5.69710669267041	0.00209681042109982	0.364103030628018
ENSG00000126561.16	STAT5A	7	33.6563734210461	0.00208779490005194	0.364103030628018
ENSG00000274810.4	NPHP3-ACAD11	2	4.26918100082029	0.00218982573944747	0.373316625781584
ENSG00000197903.7	HIST1H2BK	1	6.62641501376384	0.00229701792591446	0.383077674318539
ENSG00000100614.18	PPM1A	8	40.2686067606181	0.00227594353589514	0.383077674318539
ENSG00000110756.17	HPS5	9	30.0008464415154	0.00250141026858342	0.408757751359882
ENSG00000108439.10	PNPO	9	26.7444441810877	0.00251644247250964	0.408757751359882
ENSG00000078804.13	TP53INP2	2	8.62277706225352	0.00253092526749585	0.408757751359882
ENSG00000214827.10	MTCP1	3	6.79269033631795	0.00261134767101835	0.409731469476473
ENSG00000104964.14	AES	9	44.926326876021	0.00260923826828285	0.409731469476473
ENSG00000130803.15	ZNF317	5	19.2120738871885	0.00261706863121256	0.409731469476473
ENSG00000273173.5	SNURF	3	6.79664633190683	0.00272281873390166	0.421981897315688
ENSG00000205238.9	SPDYE2	2	6.0868452018898	0.002760148495434	0.423489583654438
ENSG00000143190.23	POU2F1	6	25.373630182621	0.00284965300801037	0.426150011250735
ENSG00000197948.11	FCHSD1	9	31.0527828880683	0.00281135855271998	0.426150011250735
ENSG00000137337.15	MDC1	3	12.6929794723865	0.00286081282401262	0.426150011250735
ENSG00000186081.12	KRT5	1	2.16973157534241	0.00300482235372477	0.443297974742299
ENSG00000132122.12	SPATA6	1	2.18260923301951	0.00304725322989886	0.445276250536554
ENSG00000153339.14	TRAPPC8	4	20.5695628481245	0.00319194309019281	0.462018705970078
ENSG00000227212.3	PFN1P6	1	1.93915232636826	0.0032577765601606	0.467140801519103
ENSG00000185946.16	RNPC3	6	20.7051912234705	0.00347913721355268	0.49152138194636
ENSG00000133401.16	PDZD2	2	6.92862170341231	0.00349187451164396	0.49152138194636
ENSG00000181754.7	AMIGO1	1	3.15896453965935	0.0035670305014711	0.493053594451091
ENSG00000102103.16	PQBP1	12	32.8079462263615	0.00353925085352215	0.493053594451091
ENSG00000214113.10	LYRM4	4	18.6980774732276	0.00395954398808534	0.532905994817486
ENSG00000107331.17	ABCA2	3	8.5267518190186	0.00394420368042073	0.532905994817486
ENSG00000179115.11	FARSA	5	15.9527285118723	0.00394858062625144	0.532905994817486
ENSG00000204837.4	FGF7P3	1	3.59758681050076	0.00405761354779078	0.541356214467426
ENSG00000064393.16	HIPK2	3	16.9245899527534	0.0041036654682978	0.542780511035285
ENSG00000149782.11	PLCB3	3	13.8476117442675	0.00423921545110449	0.546573803918456
ENSG00000248746.6	ACTN3	1	2.04256148056097	0.00419184103118795	0.546573803918456
ENSG00000100557.9	CCDC198	8	23.2915560660341	0.00421529158608993	0.546573803918456
ENSG00000137841.12	PLCB2	6	25.687626839699	0.00451046650236063	0.576700729547659
ENSG00000126106.14	TMEM53	5	15.332529815109	0.00483116866983896	0.61260017273834
ENSG00000064989.13	CALCRL	2	5.93365266480707	0.0049012301240632	0.616389949127064
ENSG00000225932.3	CTAGE4	1	2.43399816656373	0.00528892639456328	0.642692646331918
ENSG00000160593.18	JAML	9	26.5238058322716	0.00526049626160487	0.642692646331918
ENSG00000259205.2	PRKXP1	1	2.8387059776542	0.00518940436575713	0.642692646331918
ENSG00000007038.11	PRSS21	3	4.8069376933769	0.00529046660064182	0.642692646331918
ENSG00000104824.17	HNRNPL	12	50.2303470104454	0.00531981790289732	0.642692646331918
ENSG00000166963.13	MAP1A	1	2.05687809489532	0.00536497353489998	0.643084288640394
ENSG00000139187.10	KLRG1	1	2.39222243865772	0.0054176624306116	0.644365850177316
ENSG00000145386.10	CCNA2	2	14.0358033441129	0.00549230533683896	0.647062988318441
ENSG00000198157.10	HMGN5	4	17.0817058913091	0.00552468562013398	0.647062988318441
ENSG00000279073.3	AL807752.6	1	3.10432022917357	0.00575263477604838	0.668656631582654
ENSG00000044459.15	CNTLN	3	9.91531087929312	0.00587110973149888	0.677296515867574
ENSG00000166548.15	TK2	4	10.3669370401721	0.00594247275637332	0.680413130604746
ENSG00000154217.15	PITPNC1	4	20.2045707926347	0.00614960571628669	0.698914077814716
ENSG00000167377.18	ZNF23	7	21.5688847107244	0.00634075987072686	0.715340284533545
ENSG00000159082.17	SYNJ1	3	10.17754927353	0.00639236671047279	0.715898411961927
ENSG00000159479.17	MED8	4	17.244212904169	0.00652721386598034	0.725703205403886
ENSG00000138764.15	CCNG2	6	25.249342551207	0.00694481902661337	0.76657811744841
ENSG00000116747.12	RO60	7	26.2622238534652	0.00700365643383484	0.767550719030914
ENSG00000105404.11	RABAC1	5	14.0198590675445	0.00726302845272033	0.790330819504171
ENSG00000162373.13	BEND5	1	1.95565246934503	0.00737755812467378	0.791565554593495
ENSG00000071889.16	FAM3A	12	31.8597840276733	0.00735140196458161	0.791565554593495
ENSG00000183666.17	GUSBP1	5	13.2220773626173	0.00752577457258198	0.801860828243925
ENSG00000250645.1	AC010442.3	1	1.77959660332122	0.00760561775308599	0.804779263348954
ENSG00000131379.9	C3orf20	1	2.00360192393652	0.00784503042623748	0.810545420519764
ENSG00000111732.11	AICDA	5	22.015592294408	0.00787142460128038	0.810545420519764
ENSG00000141424.13	SLC39A6	4	17.9176887979849	0.00782753348007135	0.810545420519764
ENSG00000105193.9	RPS16	8	35.4861368849886	0.00786331696101991	0.810545420519764
ENSG00000137094.14	DNAJB5	3	9.62126690492554	0.00815059651513583	0.817350342037445
ENSG00000213465.8	ARL2	4	17.5215370690681	0.00800518532965703	0.817350342037445
ENSG00000198408.14	OGA	11	46.8571949477203	0.00811121534771016	0.817350342037445
ENSG00000102962.5	CCL22	1	10.4295336589443	0.00813453620396767	0.817350342037445
ENSG00000164414.18	SLC35A1	3	10.029957347877	0.00837124790381995	0.834026341482529
ENSG00000166676.16	TVP23A	7	21.2894482935836	0.00854004132749041	0.845353897339905
ENSG00000137411.17	VARS2	2	5.2237367466004	0.00865391669985925	0.851134896961157
ENSG00000124784.9	RIOK1	3	12.4684541788304	0.00887532133166937	0.860610210721082
ENSG00000151914.20	DST	23	86.2542313713741	0.00888251223877474	0.860610210721082
ENSG00000126012.11	KDM5C	10	39.5122166409139	0.0089590287209886	0.860610210721082
ENSG00000152556.17	PFKM	16	61.2273716075005	0.00897462254548479	0.860610210721082
ENSG00000215472.10	RPL17-C18orf32	3	9.87622824557381	0.00903110484771041	0.860647463841124
ENSG00000074054.18	CLASP1	8	31.2258158861636	0.00918468906349664	0.869880767291537
ENSG00000133055.9	MYBPH	1	2.22517900558286	0.00931236100698242	0.876561686687922
ENSG00000261115.6	TMEM178B	1	3.13218922002971	0.00947568811939053	0.88112413827763
ENSG00000166401.14	SERPINB8	5	17.9751630816855	0.00946831090489227	0.88112413827763
ENSG00000215218.4	UBE2QL1	1	5.08510521918746	0.00967251272157464	0.894008208958552
ENSG00000143630.10	HCN3	2	5.06925395607515	0.00981931997522971	0.897478454578832
ENSG00000100058.12	CRYBB2P1	5	18.108206447401	0.009827046885827	0.897478454578832
ENSG00000023228.14	NDUFS1	7	30.0662479207765	0.0100506851197093	0.907184451637167
ENSG00000188373.5	C10orf99	1	4.17669695255479	0.0100515777082916	0.907184451637167
ENSG00000137251.16	TINAG	3	7.25950575985926	0.0101578935828232	0.911418486790974
ENSG00000276043.5	UHRF1	6	28.6604667697882	0.0103202191407615	0.920599548120373
ENSG00000152082.14	MZT2B	7	29.9604821587107	0.0106503380627377	0.939127223543592
ENSG00000134955.11	SLC37A2	3	16.2524147110607	0.0105969051057834	0.939127223543592
ENSG00000079739.17	PGM1	3	14.8253017092772	0.0107976718467931	0.941299313325832
ENSG00000134058.12	CDK7	3	8.68833972157002	0.0107972211064288	0.941299313325832
ENSG00000239998.6	LILRA2	1	2.14347326610479	0.0108659666590183	0.941901279374675
ENSG00000172667.11	ZMAT3	4	19.9454999139041	0.0111021647513546	0.956969178539515
ENSG00000162191.13	UBXN1	9	35.9428455156307	0.0113949141871385	0.976716024431654
ENSG00000113302.4	IL12B	1	4.45813014458223	0.0116369434108168	0.991920126400903
ENSG00000120334.15	CENPL	6	20.079693607554	0.011764619972795	0.997262785870687
ENSG00000227232.5	WASH7P	1	4.65041342259904	0.462838416351926	0.999991234317463
ENSG00000233750.3	CICP27	1	3.9206043794535	0.711108073557974	0.999991234317463
ENSG00000268903.1	AL627309.6	1	3.37051822701009	0.735106062126491	0.999991234317463
ENSG00000269981.1	AL627309.7	1	1.11401348746267	0.973915836816149	0.999991234317463
ENSG00000279457.4	WASH9P	1	5.79833849736698	0.868821814068589	0.999991234317463
ENSG00000228463.10	AP006222.1	1	4.35856328734424	0.266490175084867	0.999991234317463
ENSG00000237094.12	AL732372.2	15	38.1612144990285	0.997903604301519	0.999991234317463
ENSG00000250575.1	AL732372.3	1	3.46857869557356	0.0312568101757442	0.999991234317463
ENSG00000230021.10	AL669831.3	2	4.28339425447785	0.971724372136674	0.999991234317463
ENSG00000225972.1	MTND1P23	1	5.70966393051466	0.10726785361022	0.999991234317463
ENSG00000225630.1	MTND2P28	1	7.65114320903469	0.855857838990504	0.999991234317463
ENSG00000229344.1	MTCO2P12	1	3.08057090826719	0.665283463541336	0.999991234317463
ENSG00000248527.1	MTATP6P1	1	9.40383889428915	0.909416205788755	0.999991234317463
ENSG00000198744.5	MTCO3P12	1	3.34150012026083	0.553682624752088	0.999991234317463
ENSG00000228327.3	AL669831.1	1	6.68903743369837	0.614359587576875	0.999991234317463
ENSG00000230092.7	AL669831.4	1	2.70343883031992	0.967090543651921	0.999991234317463
ENSG00000188976.11	NOC2L	5	24.3308341337381	0.924243797958448	0.999991234317463
ENSG00000187961.14	KLHL17	5	17.9143022749362	0.610038317525892	0.999991234317463
ENSG00000187583.10	PLEKHN1	2	4.14838544025028	0.844916198583734	0.999991234317463
ENSG00000187642.9	PERM1	1	1.85702254417161	0.988309685396871	0.999991234317463
ENSG00000188290.10	HES4	3	9.55308349843081	0.949934533409453	0.999991234317463
ENSG00000187608.9	ISG15	3	15.0287356529223	0.297399786255425	0.999991234317463
ENSG00000188157.15	AGRN	7	28.7313864083958	0.917035628476079	0.999991234317463
ENSG00000217801.10	AL390719.1	6	23.2256377899136	0.89592514920345	0.999991234317463
ENSG00000131591.17	C1orf159	7	20.2105825568215	0.888460305685534	0.999991234317463
ENSG00000186891.14	TNFRSF18	2	7.82938900605073	0.745157506243206	0.999991234317463
ENSG00000186827.11	TNFRSF4	2	7.30439690232339	0.939508550236441	0.999991234317463
ENSG00000078808.16	SDF4	5	21.4106695935686	0.700294590740934	0.999991234317463
ENSG00000176022.6	B3GALT6	1	5.63298523893642	0.628293340891002	0.999991234317463
ENSG00000184163.3	C1QTNF12	1	1.87286290532413	0.738426465402864	0.999991234317463
ENSG00000162572.20	SCNN1D	2	3.02326538297209	0.051045946599384	0.999991234317463
ENSG00000131584.19	ACAP3	6	19.5998416807276	0.649358169849868	0.999991234317463
ENSG00000169972.12	PUSL1	4	10.0954798066552	0.526571755158255	0.999991234317463
ENSG00000127054.20	INTS11	19	55.2213833201285	0.930953001838822	0.999991234317463
ENSG00000224051.7	CPTP	2	8.56490866829749	0.635700263270696	0.999991234317463
ENSG00000169962.5	TAS1R3	1	3.0853795548918	0.607129660989158	0.999991234317463
ENSG00000107404.20	DVL1	5	18.0179030023824	0.703674258823442	0.999991234317463
ENSG00000162576.16	MXRA8	1	1.35532750259206	0.415776269343307	0.999991234317463
ENSG00000175756.13	AURKAIP1	5	26.2603386731772	0.905082980229437	0.999991234317463
ENSG00000221978.12	CCNL2	15	53.4248353433408	0.944241102648704	0.999991234317463
ENSG00000242485.6	MRPL20	4	17.5417633595936	0.827758997270412	0.999991234317463
ENSG00000235098.8	ANKRD65	1	2.83125763625926	0.497116324274009	0.999991234317463
ENSG00000179403.12	VWA1	3	11.5861406963652	0.040502011156781	0.999991234317463
ENSG00000215915.9	ATAD3C	1	3.61231572861884	0.833538551114144	0.999991234317463
ENSG00000160072.19	ATAD3B	5	22.5550651385962	0.873989922715381	0.999991234317463
ENSG00000197785.13	ATAD3A	5	17.6646135703732	0.92282310800802	0.999991234317463
ENSG00000160075.12	SSU72	3	15.4441185733087	0.717972493369028	0.999991234317463
ENSG00000228594.4	FNDC10	1	3.46080221036456	0.313657498011399	0.999991234317463
ENSG00000197530.12	MIB2	16	42.4338937001171	0.930347251436407	0.999991234317463
ENSG00000248333.8	CDK11B	6	25.1864321666104	0.437102729886587	0.999991234317463
ENSG00000189339.11	SLC35E2B	5	22.8179580349031	0.567708975315408	0.999991234317463
ENSG00000269737.2	AL691432.1	2	5.07654769881229	0.878975944661905	0.999991234317463
ENSG00000008128.23	CDK11A	12	32.0397960391557	0.933222565719405	0.999991234317463
ENSG00000227775.3	AL031282.1	2	4.73108651940934	0.990774429893282	0.999991234317463
ENSG00000215790.7	SLC35E2A	5	15.7266348464129	0.301789775474434	0.999991234317463
ENSG00000008130.15	NADK	9	34.4801590713339	0.59083620018038	0.999991234317463
ENSG00000078369.18	GNB1	8	36.5260266779917	0.862622109568731	0.999991234317463
ENSG00000142609.18	CFAP74	3	5.52286924949088	0.932818631103838	0.999991234317463
ENSG00000187730.9	GABRD	1	1.58185307105585	0.590892873318839	0.999991234317463
ENSG00000067606.17	PRKCZ	2	7.10763424802428	0.798133283938215	0.999991234317463
ENSG00000162585.17	FAAP20	10	34.808083407505	0.888115682319253	0.999991234317463
ENSG00000157933.10	SKI	1	6.54323762644681	0.621745499403702	0.999991234317463
ENSG00000116151.14	MORN1	5	13.2822557661428	0.979003116935994	0.999991234317463
ENSG00000269896.2	AL513477.1	1	2.8516392346793	0.968483881684222	0.999991234317463
ENSG00000157916.20	RER1	8	38.383790094947	0.983765412485275	0.999991234317463
ENSG00000157911.10	PEX10	2	9.15842294325028	0.376780335532616	0.999991234317463
ENSG00000149527.18	PLCH2	1	2.21980270359309	0.641826956567066	0.999991234317463
ENSG00000157881.14	PANK4	2	4.39963112417904	0.417868903053247	0.999991234317463
ENSG00000157873.17	TNFRSF14	12	45.3787755810363	0.969604026263895	0.999991234317463
ENSG00000157870.16	PRXL2B	5	16.7067762746685	0.664770634623958	0.999991234317463
ENSG00000215912.12	TTC34	1	2.04548764897467	0.546652557415371	0.999991234317463
ENSG00000162591.16	MEGF6	1	3.34004289782	0.82574764399031	0.999991234317463
ENSG00000158109.15	TPRG1L	1	6.70916111378063	0.443469323708626	0.999991234317463
ENSG00000116213.16	WRAP73	7	24.7981339844177	0.71529695093662	0.999991234317463
