target_id	W	pval	qval	b	se_b	mean_obs
YBL001C_mRNA	8.72310642126621	0.00314202229693085	0.0314202229693085	0.461989326745296	0.156421467794602	4.31670771644651
YBL003C_mRNA	9.1465223297118	0.00249191228010239	0.0294725379548158	0.363063646862397	0.120047954970986	7.02295193939025
YBR160W_mRNA	4.00396425287652	0.0453933794317113	0.19736251926831	0.231517484921339	0.115701422946626	5.90981196798173
YBR162C_mRNA	1.12571516583542	0.288691150645655	0.627589457925337	0.126669643726626	0.119387343984085	8.68381707612346
YBR236C_mRNA	0.0956946616463265	0.75705869449912	0.873508005302406	0.0733413796336324	0.23708562340205	5.77925294018906
YCL034W_mRNA	0.289999446048272	0.590220885260006	0.7665206302078	0.0959546043843128	0.178183397289019	7.11137493693646
YCR002C_mRNA	8.0255076294328	0.0046123096848574	0.0390668144067847	0.333080421531418	0.117574421248127	6.39177206691258
YCR014C_mRNA	7.39101430198468	0.00655505133402889	0.0468217952430635	0.339500053860703	0.12487854390909	4.68679917470333
YDL105W_mRNA	7.51695575636697	0.00611208868524842	0.0468217952430635	0.326235157004109	0.118989808149957	3.92233483333972
YDL123W_mRNA	0.582565596609749	0.445308442452935	0.727027309274767	0.114490063162483	0.150001422661255	4.65392878730229
YDL138W_mRNA	0.404058992148838	0.525000434296592	0.765962503722484	0.147378058459673	0.231851784432743	5.90115465382439
YDR013W_mRNA	2.2295835090171	0.135390339080805	0.376084275224458	0.251548555398923	0.168465104558306	4.81906438108447
YDR084C_mRNA	2.51946158360382	0.112448972938084	0.340754463448741	0.184244425281604	0.11607547935993	5.62356348290549
YDR224C_mRNA	0.171356785848496	0.678908793572645	0.811454255047181	-0.0538430997200566	0.13007067688632	7.66140975165483
YDR301W_mRNA	0.568747812585777	0.450756931750356	0.727027309274767	-0.141796929473573	0.188021259202895	6.14680427852798
YDR305C_mRNA	0.871254229574466	0.35060831877931	0.674246766883288	0.234894133511889	0.251651614310032	5.00355565630463
YDR317W_mRNA	0.65972371919854	0.416657497725999	0.71837499607931	0.157032254429511	0.193333813001723	4.03286646241289
YDR345C_mRNA	18.4380193729441	1.75520843199268e-05	0.000351041686398537	-0.652239045626833	0.151897162228625	10.2052360102575
YDR462W_mRNA	0.258577441118896	0.611099160367663	0.773543240971726	-0.0920610324987479	0.181042494395338	4.92872551118311
YDR484W_mRNA	0.159371180163354	0.689736116790104	0.811454255047181	0.0608801163067657	0.152500258245278	5.0211341325117
YEL063C_mRNA	3.42821027092253	0.0640915215480131	0.246505852107743	0.243047976876444	0.131267823521351	6.43306869895098
YER065C_mRNA	0.517467842111125	0.471923831702428	0.732306446398307	0.126906473897666	0.176417675089271	6.42749620823715
YER129W_mRNA	0.082605572475805	0.773796987537762	0.879314758565638	-0.0427293121636859	0.148669276916004	6.51407103446755
YER152C_mRNA	0.32544222768609	0.568355275242758	0.765962503722484	-0.0663205363149727	0.116254849307101	7.05717556018567
YER155C_mRNA	0.0204051649561186	0.886411294738832	0.942990739083864	-0.0443708767257598	0.310618955544327	7.03204299036406
YFL038C_mRNA	0.0152374469751633	0.901758640944974	0.949219622047341	-0.0168519896253005	0.13651962272447	8.2184655430541
YFL049W_mRNA	3.77349401986196	0.0520707549182105	0.208283019672842	0.291439201582923	0.150029318123298	5.91809411391874
YFR009W_mRNA	1.88997369629479	0.169204888485869	0.445276022331233	-0.223360477755991	0.162471971316589	7.34431413469919
YFR014C_mRNA	0.00178475068603682	0.966302345663302	0.990764267835465	0.0134496088715793	0.318361744650747	6.83348066564188
YGL152C_mRNA	23.4584166407388	1.27643066225858e-06	3.72483649541769e-05	0.600542046887501	0.123992116172004	3.80444724957332
YGL165C_mRNA	0.0685189241278834	0.793505556695352	0.891579277185789	0.0312042283522446	0.119208762562164	4.86739969319475
YGL179C_mRNA	1.15328507638998	0.282862522528669	0.627589457925337	-0.324277613515396	0.301959454468929	5.92788932072456
YGL192W_mRNA	1.61595554866737	0.203656652029111	0.522196543664388	0.205692551711956	0.161809442204253	6.08577976958326
YGL227W_mRNA	0.302801397527907	0.582131502829088	0.765962503722484	0.0651541765070344	0.118403167967407	6.62956418545602
YGR028W_mRNA	0.000133992945520742	0.990764267835465	0.990764267835465	-0.00178298304081411	0.154030329775665	5.75646754592371
YGR223C_mRNA	3.93229343558349	0.0473673046134775	0.197363769222823	0.396215102767478	0.199805788857433	6.15574380288413
