target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000172757.13	CFL1	10	44.4273404193405	5.43948282568318e-222	8.61124526133904e-218
ENSG00000144357.16	UBR3	7	19.7509644937915	1.08808928088794e-46	8.61277070286849e-43
ENSG00000139218.18	SCAF11	11	44.8151378746804	5.14563722495119e-41	2.71535276360674e-37
ENSG00000165617.14	DACT1	4	10.0616311385962	2.52994816134525e-19	1.00129023355642e-15
ENSG00000077782.20	FGFR1	10	26.1414474210145	1.95634189620888e-18	6.19416971177656e-15
ENSG00000211598.2	IGKV4-1	1	6.63200603923141	3.05473137750439e-18	8.05990873954532e-15
ENSG00000141655.17	TNFRSF11A	4	12.0906665518919	1.5361871743669e-17	3.47419702248606e-14
ENSG00000072062.13	PRKACA	5	16.6499271114068	2.43152245432754e-17	4.81167899680741e-14
ENSG00000120875.9	DUSP4	2	13.8157184068746	2.42895062505407e-16	4.2725241494701e-13
ENSG00000150938.10	CRIM1	2	7.80786479025307	4.17769749238432e-16	6.61371290019362e-13
ENSG00000114480.13	GBE1	5	21.16925620599	9.39257871614589e-16	1.35176285141187e-12
ENSG00000081237.20	PTPRC	9	31.0295046047883	1.27282189836882e-15	1.67917028942307e-12
ENSG00000111640.15	GAPDH	10	60.586104162132	1.0418390088827e-14	1.26871948843246e-11
ENSG00000132436.11	FIGNL1	7	25.7250353843467	7.70114662762076e-14	8.70834659013316e-11
ENSG00000187630.17	DHRS4L2	4	13.0926431313356	8.8835823430968e-14	9.37573280490437e-11
ENSG00000168066.20	SF1	17	72.6830312787529	6.47664319892554e-13	6.40823365513688e-10
ENSG00000175048.17	ZDHHC14	6	20.7289547315552	8.79903320430399e-13	8.19397027396097e-10
ENSG00000153283.12	CD96	5	15.3461528369201	9.75427149665675e-13	8.57888178130961e-10
ENSG00000087460.24	GNAS	28	104.949954949198	1.0675222469467e-12	8.89470773232271e-10
ENSG00000117016.10	RIMS3	1	5.1845333722789	1.37489832092331e-12	1.08830076592685e-09
ENSG00000074657.13	ZNF532	4	10.1700192245997	2.96572376694261e-12	2.23573204545088e-09
ENSG00000130402.12	ACTN4	8	37.0552226365374	4.12102026399715e-12	2.96544871815177e-09
ENSG00000135048.14	CEMIP2	4	13.7151312943372	4.49829277051367e-12	3.09619447173921e-09
ENSG00000134287.10	ARF3	4	18.0180633337671	5.57526991705169e-11	3.67758741903522e-08
ENSG00000189079.16	ARID2	6	21.6234379851596	1.17522879910933e-10	7.44201884747993e-08
ENSG00000249072.1	AC114801.3	1	8.64360778997207	1.50622384412394e-10	9.17116526012541e-08
