target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000198692.10	EIF1AY	3	7.96027656757213	1.33901472208533e-164	2.03449896873644e-160
ENSG00000114374.13	USP9Y	6	15.9566052566167	2.54288990065838e-157	1.93183345753017e-153
ENSG00000131002.12	TXLNGY	9	15.3952566772491	2.53658526198e-149	1.28469588235081e-145
ENSG00000012817.15	KDM5D	4	8.6063456305018	1.56287607188074e-124	5.936584759039e-121
ENSG00000129824.16	RPS4Y1	3	10.4275756289661	1.12032529316641e-109	3.40444450087408e-106
ENSG00000067048.17	DDX3Y	5	9.67621487688516	1.25272842415926e-90	3.17232594611263e-87
ENSG00000067646.12	ZFY	2	5.07864364927715	1.3816588176119e-73	2.99898915354218e-70
ENSG00000183878.15	UTY	6	11.6809518010387	2.83209002780265e-60	5.37884698530419e-57
ENSG00000099725.14	PRKY	2	4.99748881632571	1.43230488426182e-42	2.41804893460822e-39
ENSG00000011201.12	ANOS1	1	1.87896851652782	1.58547390485155e-16	2.40896905103144e-13
ENSG00000154620.6	TMSB4Y	1	1.82071052387716	2.40920417779473e-16	3.32776802521937e-13
ENSG00000162896.6	PIGR	2	9.08912018472192	1.78133982622466e-12	2.25547310997145e-09
ENSG00000173674.11	EIF1AX	2	14.1587274569534	1.89509634179922e-06	0.00221493029363826
ENSG00000005302.18	MSL3	19	71.4696777026773	3.13746336549204e-06	0.00340504416966329
ENSG00000182013.18	PNMA8A	2	2.74023902806284	3.83165942085725e-06	0.003881215549367
ENSG00000126012.11	KDM5C	8	33.5930989691522	4.22210535723315e-06	0.00400941679986253
ENSG00000169926.11	KLF13	4	15.248967918209	8.15996792155065e-06	0.00729309132941415
ENSG00000130021.13	PUDP	2	10.7372110132539	8.82842592762472e-06	0.00745217241912945
ENSG00000111732.11	AICDA	4	20.3610020840515	1.74462579035586e-05	0.0139514969782458
ENSG00000184384.14	MAML2	2	11.1264755620774	2.47066911783144e-05	0.0187696732881654
ENSG00000198034.11	RPS4X	4	25.5208070269687	2.59587070863056e-05	0.0187817426413965
ENSG00000165246.14	NLGN4Y	1	0.851382325323936	4.78036962007205e-05	0.0330149709124431
ENSG00000138771.16	SHROOM3	2	6.80591946190569	5.60907462726527e-05	0.0370540347333342
ENSG00000124225.16	PMEPA1	3	10.0314360278905	5.97681997575826e-05	0.0378382511298629
ENSG00000006757.12	PNPLA4	3	11.8009189821525	6.7294872675881e-05	0.0393260882860514
ENSG00000164749.11	HNF4G	2	5.01328206013938	6.58333529817363e-05	0.0393260882860514
ENSG00000167604.14	AD000864.1	7	30.7226912815442	8.01857053321059e-05	0.045123763215408
ENSG00000144724.20	PTPRG	1	3.14237259331253	9.25374433555054e-05	0.0502147826551267
ENSG00000108176.15	DNAJC12	1	1.83516714696393	9.96946917657953e-05	0.0522331429892929
ENSG00000183918.16	SH2D1A	1	1.40785064585272	0.000103600925723052	0.0524704155145353
ENSG00000138639.18	ARHGAP24	4	11.1777412179386	0.000110567102705318	0.0541921470485357
ENSG00000110446.11	SLC15A3	8	35.5402478485104	0.000122875796612571	0.0583429641791062
ENSG00000241859.7	ANOS2P	1	3.6322958108201	0.000133276120378093	0.0613635567583257
ENSG00000148225.16	WDR31	2	5.34281187435659	0.000168520949084457	0.0753090382467424
ENSG00000215301.10	DDX3X	22	69.4769890674581	0.000294335671127556	0.124283288863773
ENSG00000215580.11	BCORP1	2	2.93036803233866	0.000294471396544415	0.124283288863773
ENSG00000130396.20	AFDN	11	39.9930209853375	0.00041817858210124	0.169232955775097
ENSG00000189403.15	HMGB1	8	48.449955048963	0.000423249461593635	0.169232955775097
ENSG00000114480.13	GBE1	4	18.6036564491344	0.000485120397197421	0.188997931154298
