target_id	W	pval	qval	b	se_b	mean_obs
YBL001C_mRNA	7.64172235309572	0.00570334331862404	0.0316852406590224	0.782020707572006	0.282893276630236	4.33506134251435
YBL026W_mRNA	2.71064695519023	0.0996805586260447	0.293178113606014	0.310290889631042	0.188465797258994	2.88153813099777
YBL034C_mRNA	0.304894880810899	0.580829918586875	0.726037398233594	-0.103331677503	0.187136461609149	5.37266490653702
YBR039W_mRNA	1.08445661212221	0.297702716418505	0.636074905736207	0.211345811735358	0.202949298848977	6.91048509583335
YBR113W_mRNA	22.9471924206537	1.66513226795394e-06	2.7752204465899e-05	-1.22068226652229	0.254822549616649	3.90122676330724
YBR137W_mRNA	0.716989136711645	0.397133306262886	0.646921429259503	0.178918352440343	0.211299564786771	4.69457963184238
YBR184W_mRNA	0.719855142624857	0.396191429103629	0.646921429259503	0.138804317296423	0.163598914823143	3.26487706422707
YBR194W_mRNA	0.945924123978065	0.330758950982828	0.636074905736207	0.388637554441312	0.39959184266169	3.40874485347986
YBR196C_mRNA	4.82050678593673	0.0281230754783816	0.117179481159923	-0.334797603084681	0.152488113221568	9.62694956247943
YDL105W_mRNA	1.40094287238889	0.236565766871795	0.565678972523387	0.242534735191156	0.204910273466192	4.26475307134484
YDR050C_mRNA	0.493398629464975	0.48241515802403	0.668225756784927	0.223982746721233	0.318871420703738	10.2174425507021
YDR195W_mRNA	0.00534747861266108	0.94170548892209	0.94170548892209	-0.0141145343225579	0.193015428813554	5.54211484131465
YDR213W_mRNA	9.93209626387842	0.0016242145447488	0.016242145447488	-0.76658356044807	0.243242266462214	6.38722514921358
YDR233C_mRNA	0.978668525632082	0.322527746942652	0.636074905736207	-0.193453929175618	0.195550866292159	8.00595677240644
YDR400W_mRNA	0.0379900946045156	0.84546303091179	0.94170548892209	-0.0647321200266821	0.33211205752402	5.27473794152263
YDR404C_mRNA	0.0597082375016056	0.806957678588237	0.938322882079346	0.0371895530739528	0.152196208488925	5.94622469651043
YDR434W_mRNA	0.0183371122516159	0.892284086116093	0.94170548892209	0.0361032061468882	0.266612372394656	6.39233549583797
YEL016C_mRNA	0.0260371894996604	0.871809527745137	0.94170548892209	-0.0567033912429296	0.351408272849897	5.83605811764591
YER028C_mRNA	1.6201211645861	0.203074893734089	0.534407615089708	-0.209644612794886	0.164706204401674	6.20806271205706
YER070W_mRNA	3.44615780027965	0.0633989877227561	0.2264249561527	-0.6656386200481	0.358567506890477	6.60507195393383
YER119C_mRNA	2.81050968153805	0.0936486181743397	0.292651931794812	0.504187414650775	0.300745721695519	6.4701217188338
YGL106W_mRNA	0.705052155499639	0.401091286140892	0.646921429259503	0.14112044143213	0.168065783305054	6.81694721365867
YGL148W_mRNA	0.0157886131500862	0.900006806720329	0.94170548892209	-0.0785035061561174	0.624765532240942	8.12395340997689
YGL246C_mRNA	0.466747993733675	0.494487060020846	0.668225756784927	-0.289895647418543	0.424326802604536	5.96044254912061
YHL007C_mRNA	1.39486538179801	0.237585168459823	0.565678972523387	-0.266225712623838	0.225415538711823	6.83288861618358
YHR033W_mRNA	0.228623082950634	0.63254667646781	0.753031757699774	-0.371791727095305	0.777570334858028	5.13338278634868
YHR041C_mRNA	9.56949087749907	0.00197837640297976	0.0164864700248313	0.528114865873781	0.170719832590798	5.68682892411465
YHR080C_mRNA	2.58316134891469	0.108005760080421	0.300016000223391	0.359721577838533	0.223815790211348	6.54556955760816
YIL033C_mRNA	0.626464711579997	0.428655053973654	0.668225756784927	0.167138914312362	0.211168565917005	7.44005828909189
YIL053W_mRNA	1.1332525434752	0.287082627402303	0.636074905736207	0.323301441709283	0.303699649045114	9.36156836679846
YJL100W_mRNA	8.75908465868321	0.00308063625073834	0.022004544648131	0.488129345381596	0.164932239277902	6.01805175116701
YJL110C_mRNA	0.976373590270613	0.323095751224228	0.636074905736207	0.180156713774581	0.182323411913695	5.81187613837235
YJR159W_mRNA	8.46242419678569	0.00362558315547012	0.0226598947216883	0.771694018469602	0.265275864330536	4.20646159472698
YKL015W_mRNA	0.24214541380916	0.622660859933445	0.753031757699774	0.134294366982119	0.272910140136976	6.24407202647254
