target_id	W	pval	qval	b	se_b	mean_obs
YAL003W_mRNA	8.57014206282467	0.00341720491583903	0.0327690646271364	-0.519649966379533	0.177507575827057	8.73168731559698
YAL037W_mRNA	0.0172348287941212	0.895552636372549	0.978660741473329	0.0264086726992075	0.201160676416446	3.67960176437461
YAL042C-A_mRNA	0.635966550285343	0.425175152943149	0.750100980474379	-0.123398873929969	0.154736959760471	5.30404237241249
YAL044C_mRNA	7.22689378675643	0.00718193672404141	0.0544086115457683	-0.609290567277071	0.226646292210642	6.4924072749834
YAL049C_mRNA	0.101321550481167	0.750249448873945	0.917798733087497	0.217445056974185	0.683122556909539	6.03780800631508
YAL063C_mRNA	0.352092530645091	0.552930982751684	0.851612882764587	-0.0908995336850211	0.153190999346925	5.8227308426378
YAR028W_mRNA	4.01012091856342	0.0452279069784703	0.22170542636505	-0.303189907788549	0.151403532050821	5.12594224026843
YBL062W_mRNA	0.0948191300629615	0.758137765747918	0.917798733087497	-0.106013425272487	0.34428086342358	3.47892747284226
YBL099W_mRNA	0.0411642903594908	0.839221129502393	0.953660374434538	0.0787955065082053	0.388365940160387	7.99170793306341
YBR039W_mRNA	0.773358151841955	0.379180181890811	0.718144283884111	0.134411657823561	0.152843369671617	6.79961176750782
YBR078W_mRNA	0.291835868028158	0.589046457787773	0.86117903185347	-0.135061209883592	0.250012257709261	8.84906660590559
YBR115C_mRNA	1.09328280799083	0.295744987723178	0.626578363820292	-0.232405124149414	0.222269278567293	6.86398346866192
YBR233W_mRNA	0.199700081758188	0.654963040351354	0.899674505977135	0.39800263268237	0.890628982138511	5.38582656387245
YBR237W_mRNA	1.36526193806139	0.242627619382776	0.600563414313803	0.184772045502353	0.158135099170965	6.00877616782675
YBR246W_mRNA	0.122019128111424	0.726854816752883	0.917798733087497	-0.0578640756459034	0.165651381108568	6.24907447462673
YBR278W_mRNA	0.0687625226992494	0.7931471394381	0.917798733087497	-0.0414973525259106	0.158250280887021	4.99051066315392
YCL016C_mRNA	1.86712240239133	0.171805018518553	0.49126981086395	0.25150356458166	0.184059293139012	5.21499065369076
YCL049C_mRNA	2.67696068851338	0.101809868978458	0.385643443100221	0.296589396260182	0.181273626496584	6.36471462228334
YCL057C-A_mRNA	12.9529015079592	0.000319426039945488	0.00570403642759801	0.599293786498785	0.166516104858588	4.87743700528782
YCR016W_mRNA	0.984347059782087	0.321127938463176	0.663487476163586	-0.183876016093746	0.185332234285602	5.61087691216877
YCR038C_mRNA	1.22558244639746	0.268267870388049	0.626578363820292	-0.186457954593702	0.168426199789916	5.31713310008344
YCR046C_mRNA	5.94592093004057	0.0147513821683776	0.0899474522462051	-0.373639263407124	0.153229696877026	5.89356197792415
YCR049C_mRNA	1.52277374370996	0.217200225235851	0.563869613865938	0.27980716400233	0.226746785906693	3.53565217305911
YCR059C_mRNA	0.109650897875298	0.740541934100824	0.917798733087497	-0.0606375542360753	0.183119915793232	6.44132512447907
YCR089W_mRNA	3.50820898897975	0.061065436427113	0.272613555478183	0.31664781751171	0.169057238453877	5.92952033032744
YDL002C_mRNA	0.414700766435012	0.519593173235336	0.827377664387478	0.202112041290499	0.313851905234331	5.25453856877309
YDL014W_mRNA	8.76821061178651	0.00306526021365865	0.0319297938922776	-0.450413518440582	0.152109356901589	8.3887627104667
YDL040C_mRNA	1.042371724105	0.307270512492761	0.645526286749498	0.166001722353889	0.162592789901214	7.07876407953541
YDL056W_mRNA	1.44288353151187	0.229673291788839	0.585901254563366	0.325924771257222	0.271332446750969	5.9118873631046
YDL076C_mRNA	0.126146651144085	0.722461265440158	0.917798733087497	0.143125373489098	0.402975618158425	5.77289869991523
YDL087C_mRNA	0.00472594736252084	0.945192179287468	0.978660741473329	0.0362684810792186	0.527575874712956	5.09106595713592
YDL092W_mRNA	0.161227952568772	0.688028478093244	0.914931486826122	0.13034235759223	0.324612622034946	5.51319188249285
