target_id	ext_gene	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000102103.16	PQBP1	13	37.3356288666473	5.14294853116627e-54	7.90214041813697e-50
ENSG00000010030.14	ETV7	5	10.7785757810401	1.39460625862549e-12	1.07140625818903e-08
ENSG00000168405.17	CMAHP	8	26.3773237193556	3.35935944605901e-10	1.72055192962322e-06
ENSG00000160201.11	U2AF1	8	29.3361812856973	7.37836849887316e-10	2.83421579962965e-06
ENSG00000211697.4	TRGV5	1	2.89794909950691	1.12779748995601e-09	3.46572168663481e-06
ENSG00000215301.10	DDX3X	22	78.1799278103961	1.78633319254711e-09	4.57450158391438e-06
ENSG00000120693.13	SMAD9	1	3.03344509844047	4.53880711748144e-07	0.00087173464200128
ENSG00000159556.10	ISL2	2	5.85221488427693	4.22516157219586e-07	0.00087173464200128
ENSG00000133422.13	MORC2	4	17.6354512805118	5.36776023674219e-07	0.000916395955972708
ENSG00000204252.14	HLA-DOA	1	6.17215124906997	6.72285566400915e-07	0.00103296677277501
ENSG00000274512.5	TBC1D3L	2	6.88962864742523	9.01911104290894e-07	0.00125980582885723
ENSG00000081237.20	PTPRC	7	28.521154911269	1.2236049661515e-06	0.00156672419207648
ENSG00000100628.11	ASB2	4	13.5822793903151	2.16309425912683e-06	0.00255661102242182
ENSG00000167840.13	ZNF232	5	15.1571961245087	2.63165463144927e-06	0.00288824095801557
ENSG00000133393.13	FOPNL	3	9.10125493588868	2.99037417571543e-06	0.00306313994732451
ENSG00000101443.18	WFDC2	4	11.3434815522796	3.19329528099788e-06	0.00306656137453327
ENSG00000240303.8	ACAD11	4	16.3141409708708	4.88759835102152e-06	0.00441752639196739
ENSG00000099725.14	PRKY	1	2.40827885618525	9.13489979076896e-06	0.00779765196028695
ENSG00000188611.14	ASAH2	1	2.62093752353373	1.03899031079344e-05	0.00840215059228483
ENSG00000115274.15	INO80B	3	11.1180447750666	4.16303773016532e-05	0.0319825373619951
ENSG00000158270.12	COLEC12	2	6.96440467921364	8.09472787361128e-05	0.0565343153536534
ENSG00000169136.11	ATF5	4	18.3360086715125	7.92463443916083e-05	0.0565343153536534
ENSG00000153046.18	CDYL	4	18.3415238358468	0.000105059711047989	0.0701844547935803
ENSG00000228668.1	TRGV5P	1	3.19818081119033	0.000131750245313632	0.0843476049684982
ENSG00000204599.14	TRIM39	5	9.01975229977816	0.000142948394714026	0.0878560833912405
ENSG00000114374.13	USP9Y	2	5.01931882519809	0.000173395266788336	0.102469933623184
ENSG00000213676.13	ATF6B	4	14.5846152430834	0.000203040395372675	0.115545024996339
ENSG00000173409.14	ARV1	3	10.6260430824867	0.000262250673069012	0.140081954873802
ENSG00000137309.19	HMGA1	5	34.7488430763907	0.000264391584206981	0.140081954873802
ENSG00000240053.8	LY6G5B	2	6.89012878115411	0.000274999656974874	0.140845657647298
ENSG00000116675.16	DNAJC6	1	3.03970250483868	0.000286215997294537	0.141861574142921
ENSG00000197724.11	PHF2	2	10.1427602550003	0.00033068635776771	0.149441055502967
ENSG00000198208.11	RPS6KL1	3	6.33127533818157	0.000319112775593601	0.149441055502967
ENSG00000273604.1	EPOP	1	5.70192716230874	0.000329369918012086	0.149441055502967
ENSG00000136213.10	CHST12	3	14.2815019535355	0.000446093116295541	0.195834878053742
ENSG00000143507.18	DUSP10	3	15.384450959702	0.000483423942168269	0.197561138048117
ENSG00000129116.19	PALLD	1	2.37069678167281	0.000480953808793692	0.197561138048117
ENSG00000172869.14	DMXL1	9	33.918576689941	0.00050145684242607	0.197561138048117
ENSG00000125735.10	TNFSF14	2	11.0130849163154	0.000490564960281723	0.197561138048117
ENSG00000140682.19	TGFB1I1	2	6.23442477992956	0.000584532878134735	0.224533691813505
ENSG00000156234.7	CXCL13	1	2.71103318140382	0.000600431532464163	0.225015377958826
ENSG00000119946.11	CNNM1	1	3.74359026611037	0.000649271532421549	0.237525168944217
ENSG00000188906.16	LRRK2	5	18.2897542240228	0.000690786598310633	0.246835722861462
ENSG00000163218.15	PGLYRP4	1	2.5224367726606	0.000733393686737035	0.25610440901624
ENSG00000184557.4	SOCS3	1	6.28833345579522	0.000750472556031155	0.25624468496486
ENSG00000106789.13	CORO2A	1	3.90921807986858	0.000838843716030517	0.28019203688715
ENSG00000275342.4	PRAG1	2	10.9571294022369	0.000948361590904501	0.310033528601014
ENSG00000175048.17	ZDHHC14	6	20.7784932632219	0.000995431750898464	0.318641851094894
ENSG00000049249.8	TNFRSF9	2	9.78626787250493	0.00115204573093577	0.361248625629145
ENSG00000267369.1	AC015911.7	1	4.61145466893484	0.00119648174229116	0.361678782094778
ENSG00000177469.13	CAVIN1	1	4.63431926551161	0.00120049579478254	0.361678782094778
ENSG00000138678.11	GPAT3	2	6.25242691100349	0.00163830000339687	0.477843452388962
ENSG00000211698.2	TRGV4	1	2.83241127072474	0.00164827224058672	0.477843452388962
ENSG00000144893.12	MED12L	1	2.78602774822503	0.00168996479166656	0.480857574517716
ENSG00000133835.15	HSD17B4	13	37.1617448041673	0.00174219465817594	0.486705834961334
ENSG00000159592.11	GPBP1L1	11	39.3918575790649	0.00200897912025299	0.543967070143539
ENSG00000046604.13	DSG2	1	6.70677398816783	0.00201797090778924	0.543967070143539
ENSG00000166317.12	SYNPO2L	2	5.65792745786938	0.00221693665167188	0.587297097464456
ENSG00000187815.10	ZFP69	2	7.61425598443967	0.00233939271835391	0.600576288872368
ENSG00000234965.2	SHISA8	1	4.9293941951733	0.0023452377046757	0.600576288872368
ENSG00000205045.9	SLFN12L	3	11.2694299086528	0.00243443102087743	0.613197256324291
ENSG00000189079.16	ARID2	6	22.9363769850201	0.00247655777339737	0.613746938520171
ENSG00000147454.14	SLC25A37	4	19.0331797579511	0.00283472632563436	0.680940320023422
ENSG00000100219.16	XBP1	7	36.5699615743462	0.00283632804956062	0.680940320023422
ENSG00000122188.12	LAX1	3	12.2359852416765	0.00295103752631294	0.683201198412421
ENSG00000136997.18	MYC	9	38.0044427647028	0.0029342702038686	0.683201198412421
ENSG00000027075.15	PRKCH	2	8.69981208412837	0.00297913962210428	0.683201198412421
ENSG00000243417.1	AC023424.2	1	2.9074918132206	0.00317386128194039	0.706759110101654
ENSG00000070269.14	TMEM260	5	15.9950569025005	0.00313098167362127	0.706759110101654
ENSG00000242371.1	IGKV1-39	1	2.73612848289592	0.00333747986156073	0.712227473234454
ENSG00000152253.9	SPC25	1	4.79541248669649	0.0033329135136432	0.712227473234454
ENSG00000100823.12	APEX1	11	43.1912189613918	0.00332241321784594	0.712227473234454
ENSG00000176381.6	PRR18	2	7.88705467220045	0.00341649736071383	0.719102492429698
ENSG00000112473.18	SLC39A7	2	8.33717657426109	0.00430066273817024	0.892968688810618
ENSG00000185432.12	METTL7A	2	9.22372833622066	0.00445767681494371	0.9132293901548
ENSG00000122218.15	COPA	13	58.2701355840536	0.00453080429107474	0.915997472794255
ENSG00000117228.10	GBP1	5	16.8649323115914	0.00487499197387518	0.940749406745619
ENSG00000075142.13	SRI	8	35.8362115563633	0.00489814204618611	0.940749406745619
ENSG00000169249.12	ZRSR2	2	9.18633126700221	0.00486515077231303	0.940749406745619
ENSG00000107669.17	ATE1	6	21.6675409805472	0.00486488702552043	0.940749406745619
ENSG00000153551.13	CMTM7	4	8.58538843683204	0.00502746204936443	0.951342207971837
